age, education-num, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
[52 - 59], 9, [45 - 50], *, North-America, Male, White, Husband, *, *, Married-civ-spouse
[31 - 38], 14, 50, Private, *, *, White, *, services, *, Never-married
[31 - 38], 14, 50, Private, *, *, White, *, services, *, Married-civ-spouse
[31 - 38], 14, 50, Private, *, *, White, *, services, *, Married-civ-spouse
[31 - 38], 14, 50, Private, *, *, White, *, services, *, Married-civ-spouse
[31 - 38], 14, 50, Private, *, *, White, *, services, *, Married-civ-spouse
[31 - 38], 14, 50, Private, *, *, White, *, services, *, Never-married
[31 - 38], 14, 50, Private, *, *, White, *, services, *, Married-civ-spouse
[31 - 38], 14, 50, Private, *, *, White, *, services, *, Married-civ-spouse
[31 - 38], 14, 50, Private, *, *, White, *, services, *, Married-civ-spouse
[37 - 41], [10 - 14], 80, *, *, Male, *, *, *, *, Married-civ-spouse
[37 - 41], [10 - 14], 80, *, *, Male, *, *, *, *, Divorced
[37 - 41], [10 - 14], 80, *, *, Male, *, *, *, *, Married-civ-spouse
[37 - 41], [10 - 14], 80, *, *, Male, *, *, *, *, Never-married
[37 - 41], [10 - 14], 80, *, *, Male, *, *, *, *, Married-civ-spouse
[37 - 41], [10 - 14], 80, *, *, Male, *, *, *, *, Married-civ-spouse
[37 - 41], [10 - 14], 80, *, *, Male, *, *, *, *, Divorced
[37 - 41], [10 - 14], 80, *, *, Male, *, *, *, *, Married-civ-spouse
[37 - 41], [10 - 14], 80, *, *, Male, *, *, *, *, Married-civ-spouse
[30 - 36], 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
[30 - 36], 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
[30 - 36], 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
[30 - 36], 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
[30 - 36], 13, 40, *, *, *, *, *, *, *, Divorced
[30 - 36], 13, 40, *, *, *, *, *, *, *, Divorced
[30 - 36], 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
[30 - 36], 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
[30 - 36], 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
[23 - 27], [13 - 14], [30 - 40], *, United-States, *, *, *, *, <=50K, Never-married
[23 - 27], [13 - 14], [30 - 40], *, United-States, *, *, *, *, <=50K, Never-married
[23 - 27], [13 - 14], [30 - 40], *, United-States, *, *, *, *, <=50K, Never-married
[23 - 27], [13 - 14], [30 - 40], *, United-States, *, *, *, *, <=50K, Never-married
[23 - 27], [13 - 14], [30 - 40], *, United-States, *, *, *, *, <=50K, Never-married
[23 - 27], [13 - 14], [30 - 40], *, United-States, *, *, *, *, <=50K, Never-married
[23 - 27], [13 - 14], [30 - 40], *, United-States, *, *, *, *, <=50K, Never-married
[23 - 27], [13 - 14], [30 - 40], *, United-States, *, *, *, *, <=50K, Never-married
[23 - 27], [13 - 14], [30 - 40], *, United-States, *, *, *, *, <=50K, Never-married
[32 - 41], [12 - 13], [50 - 60], Private, *, *, *, *, *, *, Never-married
[32 - 41], [12 - 13], [50 - 60], Private, *, *, *, *, *, *, Never-married
[32 - 41], [12 - 13], [50 - 60], Private, *, *, *, *, *, *, Married-civ-spouse
[32 - 41], [12 - 13], [50 - 60], Private, *, *, *, *, *, *, Married-civ-spouse
[32 - 41], [12 - 13], [50 - 60], Private, *, *, *, *, *, *, Divorced
[32 - 41], [12 - 13], [50 - 60], Private, *, *, *, *, *, *, Married-civ-spouse
[32 - 41], [12 - 13], [50 - 60], Private, *, *, *, *, *, *, Married-civ-spouse
[32 - 41], [12 - 13], [50 - 60], Private, *, *, *, *, *, *, Never-married
[32 - 41], [12 - 13], [50 - 60], Private, *, *, *, *, *, *, Married-civ-spouse
[34 - 40], [4 - 5], 45, *, *, Male, *, *, *, *, Married-civ-spouse
[34 - 40], [4 - 5], 45, *, *, Male, *, *, *, *, Married-civ-spouse
[34 - 40], [4 - 5], 45, *, *, Male, *, *, *, *, Married-civ-spouse
[34 - 40], [4 - 5], 45, *, *, Male, *, *, *, *, Married-civ-spouse
[34 - 40], [4 - 5], 45, *, *, Male, *, *, *, *, Never-married
[34 - 40], [4 - 5], 45, *, *, Male, *, *, *, *, Married-civ-spouse
[34 - 40], [4 - 5], 45, *, *, Male, *, *, *, *, Married-civ-spouse
[34 - 40], [4 - 5], 45, *, *, Male, *, *, *, *, Married-civ-spouse
[34 - 40], [4 - 5], 45, *, *, Male, *, *, *, *, Never-married
[25 - 29], 9, [35 - 40], Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
[25 - 29], 9, [35 - 40], Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
[25 - 29], 9, [35 - 40], Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
[25 - 29], 9, [35 - 40], Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
[25 - 29], 9, [35 - 40], Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
[25 - 29], 9, [35 - 40], Self, United-States, Male, White, *, manual-labor, <=50K, Married-civ-spouse
[25 - 29], 9, [35 - 40], Self, United-States, Male, White, *, manual-labor, <=50K, Separated
[25 - 29], 9, [35 - 40], Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
[25 - 29], 9, [35 - 40], Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
[32 - 36], 9, 40, Private, United-States, *, White, *, *, <=50K, Never-married
[32 - 36], 9, 40, Private, United-States, *, White, *, *, <=50K, Married-civ-spouse
[32 - 36], 9, 40, Private, United-States, *, White, *, *, <=50K, Never-married
[32 - 36], 9, 40, Private, United-States, *, White, *, *, <=50K, Never-married
[32 - 36], 9, 40, Private, United-States, *, White, *, *, <=50K, Divorced
[32 - 36], 9, 40, Private, United-States, *, White, *, *, <=50K, Divorced
[32 - 36], 9, 40, Private, United-States, *, White, *, *, <=50K, Never-married
[32 - 36], 9, 40, Private, United-States, *, White, *, *, <=50K, Married-civ-spouse
[32 - 36], 9, 40, Private, United-States, *, White, *, *, <=50K, Divorced
[38 - 43], [7 - 10], [50 - 54], *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[38 - 43], [7 - 10], [50 - 54], *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[38 - 43], [7 - 10], [50 - 54], *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[38 - 43], [7 - 10], [50 - 54], *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[38 - 43], [7 - 10], [50 - 54], *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[38 - 43], [7 - 10], [50 - 54], *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[38 - 43], [7 - 10], [50 - 54], *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[38 - 43], [7 - 10], [50 - 54], *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[38 - 43], [7 - 10], [50 - 54], *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[43 - 52], 14, [45 - 60], *, United-States, *, White, *, *, *, Divorced
[43 - 52], 14, [45 - 60], *, United-States, *, White, *, *, *, Divorced
[43 - 52], 14, [45 - 60], *, United-States, *, White, *, *, *, Never-married
[43 - 52], 14, [45 - 60], *, United-States, *, White, *, *, *, Never-married
[43 - 52], 14, [45 - 60], *, United-States, *, White, *, *, *, Married-civ-spouse
[43 - 52], 14, [45 - 60], *, United-States, *, White, *, *, *, Never-married
[43 - 52], 14, [45 - 60], *, United-States, *, White, *, *, *, Divorced
[43 - 52], 14, [45 - 60], *, United-States, *, White, *, *, *, Married-civ-spouse
[43 - 52], 14, [45 - 60], *, United-States, *, White, *, *, *, Married-civ-spouse
[40 - 48], 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
[40 - 48], 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
[40 - 48], 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
[40 - 48], 16, 60, *, America, *, White, *, *, >50K, Never-married
[40 - 48], 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
[40 - 48], 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
[40 - 48], 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
[40 - 48], 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
[40 - 48], 16, 60, *, America, *, White, *, *, >50K, Married-civ-spouse
[54 - 75], [9 - 12], [20 - 25], *, *, *, *, *, *, <=50K, Separated
[54 - 75], [9 - 12], [20 - 25], *, *, *, *, *, *, <=50K, Widowed
[54 - 75], [9 - 12], [20 - 25], *, *, *, *, *, *, <=50K, Married-civ-spouse
[54 - 75], [9 - 12], [20 - 25], *, *, *, *, *, *, <=50K, Widowed
[54 - 75], [9 - 12], [20 - 25], *, *, *, *, *, *, <=50K, Never-married
[54 - 75], [9 - 12], [20 - 25], *, *, *, *, *, *, <=50K, Married-civ-spouse
[54 - 75], [9 - 12], [20 - 25], *, *, *, *, *, *, <=50K, Widowed
[54 - 75], [9 - 12], [20 - 25], *, *, *, *, *, *, <=50K, Married-spouse-absent
[54 - 75], [9 - 12], [20 - 25], *, *, *, *, *, *, <=50K, Divorced
[43 - 48], [7 - 9], 40, *, United-States, Male, *, *, *, <=50K, Married-civ-spouse
[43 - 48], [7 - 9], 40, *, United-States, Male, *, *, *, <=50K, Married-civ-spouse
[43 - 48], [7 - 9], 40, *, United-States, Male, *, *, *, <=50K, Married-civ-spouse
[43 - 48], [7 - 9], 40, *, United-States, Male, *, *, *, <=50K, Married-civ-spouse
[43 - 48], [7 - 9], 40, *, United-States, Male, *, *, *, <=50K, Married-civ-spouse
[43 - 48], [7 - 9], 40, *, United-States, Male, *, *, *, <=50K, Married-civ-spouse
[43 - 48], [7 - 9], 40, *, United-States, Male, *, *, *, <=50K, Married-civ-spouse
[43 - 48], [7 - 9], 40, *, United-States, Male, *, *, *, <=50K, Never-married
[43 - 48], [7 - 9], 40, *, United-States, Male, *, *, *, <=50K, Divorced
[59 - 65], 9, 40, *, United-States, *, *, *, *, *, Divorced
[59 - 65], 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
[59 - 65], 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
[59 - 65], 9, 40, *, United-States, *, *, *, *, *, Divorced
[59 - 65], 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
[59 - 65], 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
[59 - 65], 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
[59 - 65], 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
[59 - 65], 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
[19 - 24], 9, [40 - 41], Private, United-States, *, *, *, *, <=50K, Never-married
[19 - 24], 9, [40 - 41], Private, United-States, *, *, *, *, <=50K, Never-married
[19 - 24], 9, [40 - 41], Private, United-States, *, *, *, *, <=50K, Never-married
[19 - 24], 9, [40 - 41], Private, United-States, *, *, *, *, <=50K, Never-married
[19 - 24], 9, [40 - 41], Private, United-States, *, *, *, *, <=50K, Never-married
[19 - 24], 9, [40 - 41], Private, United-States, *, *, *, *, <=50K, Never-married
[19 - 24], 9, [40 - 41], Private, United-States, *, *, *, *, <=50K, Never-married
[19 - 24], 9, [40 - 41], Private, United-States, *, *, *, *, <=50K, Married-civ-spouse
[19 - 24], 9, [40 - 41], Private, United-States, *, *, *, *, <=50K, Never-married
[23 - 29], [12 - 13], [52 - 56], *, United-States, Male, White, *, *, *, Never-married
[23 - 29], [12 - 13], [52 - 56], *, United-States, Male, White, *, *, *, Married-civ-spouse
[23 - 29], [12 - 13], [52 - 56], *, United-States, Male, White, *, *, *, Married-civ-spouse
[23 - 29], [12 - 13], [52 - 56], *, United-States, Male, White, *, *, *, Never-married
[23 - 29], [12 - 13], [52 - 56], *, United-States, Male, White, *, *, *, Married-civ-spouse
[23 - 29], [12 - 13], [52 - 56], *, United-States, Male, White, *, *, *, Never-married
[23 - 29], [12 - 13], [52 - 56], *, United-States, Male, White, *, *, *, Never-married
[23 - 29], [12 - 13], [52 - 56], *, United-States, Male, White, *, *, *, Never-married
[23 - 29], [12 - 13], [52 - 56], *, United-States, Male, White, *, *, *, Married-civ-spouse
[20 - 22], 10, [44 - 45], *, United-States, *, *, Own-child, *, <=50K, Never-married
[20 - 22], 10, [44 - 45], *, United-States, *, *, Own-child, *, <=50K, Never-married
[20 - 22], 10, [44 - 45], *, United-States, *, *, Own-child, *, <=50K, Never-married
[20 - 22], 10, [44 - 45], *, United-States, *, *, Own-child, *, <=50K, Never-married
[20 - 22], 10, [44 - 45], *, United-States, *, *, Own-child, *, <=50K, Never-married
[20 - 22], 10, [44 - 45], *, United-States, *, *, Own-child, *, <=50K, Never-married
[20 - 22], 10, [44 - 45], *, United-States, *, *, Own-child, *, <=50K, Never-married
[20 - 22], 10, [44 - 45], *, United-States, *, *, Own-child, *, <=50K, Never-married
[20 - 22], 10, [44 - 45], *, United-States, *, *, Own-child, *, <=50K, Never-married
[30 - 34], 10, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
[30 - 34], 10, 40, *, United-States, *, White, *, *, <=50K, Divorced
[30 - 34], 10, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
[30 - 34], 10, 40, *, United-States, *, White, *, *, <=50K, Never-married
[30 - 34], 10, 40, *, United-States, *, White, *, *, <=50K, Never-married
[30 - 34], 10, 40, *, United-States, *, White, *, *, <=50K, Divorced
[30 - 34], 10, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
[30 - 34], 10, 40, *, United-States, *, White, *, *, <=50K, Never-married
[30 - 34], 10, 40, *, United-States, *, White, *, *, <=50K, Never-married
[22 - 26], 10, [15 - 25], *, United-States, *, *, *, *, <=50K, Married-civ-spouse
[22 - 26], 10, [15 - 25], *, United-States, *, *, *, *, <=50K, Never-married
[22 - 26], 10, [15 - 25], *, United-States, *, *, *, *, <=50K, Married-civ-spouse
[22 - 26], 10, [15 - 25], *, United-States, *, *, *, *, <=50K, Never-married
[22 - 26], 10, [15 - 25], *, United-States, *, *, *, *, <=50K, Never-married
[22 - 26], 10, [15 - 25], *, United-States, *, *, *, *, <=50K, Never-married
[22 - 26], 10, [15 - 25], *, United-States, *, *, *, *, <=50K, Never-married
[22 - 26], 10, [15 - 25], *, United-States, *, *, *, *, <=50K, Married-spouse-absent
[22 - 26], 10, [15 - 25], *, United-States, *, *, *, *, <=50K, Never-married
[19 - 28], [9 - 10], [25 - 30], Private, United-States, *, *, *, *, <=50K, Married-AF-spouse
[19 - 28], [9 - 10], [25 - 30], Private, United-States, *, *, *, *, <=50K, Never-married
[19 - 28], [9 - 10], [25 - 30], Private, United-States, *, *, *, *, <=50K, Divorced
[19 - 28], [9 - 10], [25 - 30], Private, United-States, *, *, *, *, <=50K, Married-civ-spouse
[19 - 28], [9 - 10], [25 - 30], Private, United-States, *, *, *, *, <=50K, Never-married
[19 - 28], [9 - 10], [25 - 30], Private, United-States, *, *, *, *, <=50K, Married-spouse-absent
[19 - 28], [9 - 10], [25 - 30], Private, United-States, *, *, *, *, <=50K, Never-married
[19 - 28], [9 - 10], [25 - 30], Private, United-States, *, *, *, *, <=50K, Married-civ-spouse
[19 - 28], [9 - 10], [25 - 30], Private, United-States, *, *, *, *, <=50K, Never-married
[48 - 50], 12, [40 - 42], Self, *, *, *, *, *, <=50K, Married-civ-spouse
[48 - 50], 12, [40 - 42], Self, *, *, *, *, *, <=50K, Divorced
[48 - 50], 12, [40 - 42], Self, *, *, *, *, *, <=50K, Divorced
[48 - 50], 12, [40 - 42], Self, *, *, *, *, *, <=50K, Divorced
[48 - 50], 12, [40 - 42], Self, *, *, *, *, *, <=50K, Never-married
[48 - 50], 12, [40 - 42], Self, *, *, *, *, *, <=50K, Never-married
[48 - 50], 12, [40 - 42], Self, *, *, *, *, *, <=50K, Separated
[48 - 50], 12, [40 - 42], Self, *, *, *, *, *, <=50K, Never-married
[48 - 50], 12, [40 - 42], Self, *, *, *, *, *, <=50K, Married-spouse-absent
[49 - 53], [9 - 10], 40, *, United-States, *, *, *, *, *, Separated
[49 - 53], [9 - 10], 40, *, United-States, *, *, *, *, *, Married-civ-spouse
[49 - 53], [9 - 10], 40, *, United-States, *, *, *, *, *, Married-civ-spouse
[49 - 53], [9 - 10], 40, *, United-States, *, *, *, *, *, Divorced
[49 - 53], [9 - 10], 40, *, United-States, *, *, *, *, *, Married-civ-spouse
[49 - 53], [9 - 10], 40, *, United-States, *, *, *, *, *, Married-civ-spouse
[49 - 53], [9 - 10], 40, *, United-States, *, *, *, *, *, Married-civ-spouse
[49 - 53], [9 - 10], 40, *, United-States, *, *, *, *, *, Widowed
[49 - 53], [9 - 10], 40, *, United-States, *, *, *, *, *, Separated
[41 - 42], [11 - 13], 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[41 - 42], [11 - 13], 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[41 - 42], [11 - 13], 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[41 - 42], [11 - 13], 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[41 - 42], [11 - 13], 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[41 - 42], [11 - 13], 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[41 - 42], [11 - 13], 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[41 - 42], [11 - 13], 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[41 - 42], [11 - 13], 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[29 - 36], 11, [43 - 50], *, America, Male, *, *, *, *, Never-married
[29 - 36], 11, [43 - 50], *, America, Male, *, *, *, *, Married-civ-spouse
[29 - 36], 11, [43 - 50], *, America, Male, *, *, *, *, Never-married
[29 - 36], 11, [43 - 50], *, America, Male, *, *, *, *, Never-married
[29 - 36], 11, [43 - 50], *, America, Male, *, *, *, *, Divorced
[29 - 36], 11, [43 - 50], *, America, Male, *, *, *, *, Married-civ-spouse
[29 - 36], 11, [43 - 50], *, America, Male, *, *, *, *, Never-married
[29 - 36], 11, [43 - 50], *, America, Male, *, *, *, *, Married-civ-spouse
[29 - 36], 11, [43 - 50], *, America, Male, *, *, *, *, Separated
[25 - 28], 10, 40, Private, *, *, *, *, *, <=50K, Married-civ-spouse
[25 - 28], 10, 40, Private, *, *, *, *, *, <=50K, Never-married
[25 - 28], 10, 40, Private, *, *, *, *, *, <=50K, Married-civ-spouse
[25 - 28], 10, 40, Private, *, *, *, *, *, <=50K, Never-married
[25 - 28], 10, 40, Private, *, *, *, *, *, <=50K, Married-civ-spouse
[25 - 28], 10, 40, Private, *, *, *, *, *, <=50K, Never-married
[25 - 28], 10, 40, Private, *, *, *, *, *, <=50K, Married-civ-spouse
[25 - 28], 10, 40, Private, *, *, *, *, *, <=50K, Never-married
[25 - 28], 10, 40, Private, *, *, *, *, *, <=50K, Married-civ-spouse
[47 - 56], [9 - 10], 60, Self, United-States, Male, White, *, *, *, Divorced
[47 - 56], [9 - 10], 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
[47 - 56], [9 - 10], 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
[47 - 56], [9 - 10], 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
[47 - 56], [9 - 10], 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
[47 - 56], [9 - 10], 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
[47 - 56], [9 - 10], 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
[47 - 56], [9 - 10], 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
[47 - 56], [9 - 10], 60, Self, United-States, Male, White, *, *, *, Divorced
[43 - 44], 10, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
[43 - 44], 10, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
[43 - 44], 10, 40, *, United-States, *, *, *, *, *, Divorced
[43 - 44], 10, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
[43 - 44], 10, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
[43 - 44], 10, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
[43 - 44], 10, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
[43 - 44], 10, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
[43 - 44], 10, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
[46 - 65], [3 - 7], [40 - 46], *, America, *, *, *, *, <=50K, Married-civ-spouse
[46 - 65], [3 - 7], [40 - 46], *, America, *, *, *, *, <=50K, Married-civ-spouse
[46 - 65], [3 - 7], [40 - 46], *, America, *, *, *, *, <=50K, Never-married
[46 - 65], [3 - 7], [40 - 46], *, America, *, *, *, *, <=50K, Widowed
[46 - 65], [3 - 7], [40 - 46], *, America, *, *, *, *, <=50K, Divorced
[46 - 65], [3 - 7], [40 - 46], *, America, *, *, *, *, <=50K, Married-civ-spouse
[46 - 65], [3 - 7], [40 - 46], *, America, *, *, *, *, <=50K, Married-spouse-absent
[46 - 65], [3 - 7], [40 - 46], *, America, *, *, *, *, <=50K, Divorced
[46 - 65], [3 - 7], [40 - 46], *, America, *, *, *, *, <=50K, Widowed
[29 - 37], [10 - 13], [58 - 64], *, United-States, *, *, *, *, <=50K, Divorced
[29 - 37], [10 - 13], [58 - 64], *, United-States, *, *, *, *, <=50K, Divorced
[29 - 37], [10 - 13], [58 - 64], *, United-States, *, *, *, *, <=50K, Divorced
[29 - 37], [10 - 13], [58 - 64], *, United-States, *, *, *, *, <=50K, Divorced
[29 - 37], [10 - 13], [58 - 64], *, United-States, *, *, *, *, <=50K, Divorced
[29 - 37], [10 - 13], [58 - 64], *, United-States, *, *, *, *, <=50K, Married-civ-spouse
