age, education-num, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
[25 - 26], 9, [35 - 40], Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
[25 - 26], 9, [35 - 40], Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
[25 - 26], 9, [35 - 40], Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
[25 - 26], 9, [35 - 40], Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
32, 9, 40, Private, United-States, Male, White, *, manual-labor, <=50K, Never-married
32, 9, 40, Private, United-States, Male, White, *, manual-labor, <=50K, Married-civ-spouse
32, 9, 40, Private, United-States, Male, White, *, manual-labor, <=50K, Never-married
32, 9, 40, Private, United-States, Male, White, *, manual-labor, <=50K, Never-married
32, 9, 40, Private, United-States, Male, White, *, manual-labor, <=50K, Separated
[38 - 41], [7 - 9], 50, *, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[38 - 41], [7 - 9], 50, *, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[38 - 41], [7 - 9], 50, *, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[38 - 41], [7 - 9], 50, *, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[38 - 41], [7 - 9], 50, *, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[43 - 49], 14, [45 - 50], *, United-States, *, White, *, *, *, Divorced
[43 - 49], 14, [45 - 50], *, United-States, *, White, *, *, *, Never-married
[43 - 49], 14, [45 - 50], *, United-States, *, White, *, *, *, Married-civ-spouse
[43 - 49], 14, [45 - 50], *, United-States, *, White, *, *, *, Widowed
[43 - 49], 14, [45 - 50], *, United-States, *, White, *, *, *, Married-civ-spouse
[40 - 48], 16, 60, Self, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
[40 - 48], 16, 60, Self, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
[40 - 48], 16, 60, Self, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
[40 - 48], 16, 60, Self, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
[40 - 48], 16, 60, Self, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
[54 - 65], [9 - 10], [20 - 24], Private, United-States, *, *, *, *, <=50K, Separated
[54 - 65], [9 - 10], [20 - 24], Private, United-States, *, *, *, *, <=50K, Married-civ-spouse
[54 - 65], [9 - 10], [20 - 24], Private, United-States, *, *, *, *, <=50K, Never-married
[54 - 65], [9 - 10], [20 - 24], Private, United-States, *, *, *, *, <=50K, Married-civ-spouse
[54 - 65], [9 - 10], [20 - 24], Private, United-States, *, *, *, *, <=50K, Widowed
[43 - 45], [7 - 9], 40, Private, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
[43 - 45], [7 - 9], 40, Private, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
[43 - 45], [7 - 9], 40, Private, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
[43 - 45], [7 - 9], 40, Private, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
[43 - 45], [7 - 9], 40, Private, United-States, Male, *, Husband, *, <=50K, Married-civ-spouse
[59 - 62], 9, 40, *, United-States, *, White, *, *, <=50K, Divorced
[59 - 62], 9, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
[59 - 62], 9, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
[59 - 62], 9, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
[59 - 62], 9, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
[56 - 62], [13 - 14], 40, *, America, Male, *, Husband, services, *, Married-civ-spouse
[56 - 62], [13 - 14], 40, *, America, Male, *, Husband, services, *, Married-civ-spouse
[56 - 62], [13 - 14], 40, *, America, Male, *, Husband, services, *, Married-civ-spouse
[56 - 62], [13 - 14], 40, *, America, Male, *, Husband, services, *, Married-civ-spouse
[56 - 62], [13 - 14], 40, *, America, Male, *, Husband, services, *, Married-civ-spouse
[19 - 23], 9, 40, Private, United-States, Male, *, *, manual-labor, <=50K, Never-married
[19 - 23], 9, 40, Private, United-States, Male, *, *, manual-labor, <=50K, Never-married
[19 - 23], 9, 40, Private, United-States, Male, *, *, manual-labor, <=50K, Never-married
[19 - 23], 9, 40, Private, United-States, Male, *, *, manual-labor, <=50K, Never-married
[19 - 23], 9, 40, Private, United-States, Male, *, *, manual-labor, <=50K, Married-civ-spouse
[49 - 54], 9, 40, *, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
[49 - 54], 9, 40, *, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
[49 - 54], 9, 40, *, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
[49 - 54], 9, 40, *, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
[49 - 54], 9, 40, *, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
[23 - 27], [12 - 13], 52, *, United-States, Male, White, *, *, <=50K, Never-married
[23 - 27], [12 - 13], 52, *, United-States, Male, White, *, *, <=50K, Married-civ-spouse
[23 - 27], [12 - 13], 52, *, United-States, Male, White, *, *, <=50K, Never-married
[23 - 27], [12 - 13], 52, *, United-States, Male, White, *, *, <=50K, Married-civ-spouse
[23 - 27], [12 - 13], 52, *, United-States, Male, White, *, *, <=50K, Never-married
[20 - 21], 10, [44 - 45], Private, United-States, Male, *, Own-child, *, <=50K, Never-married
[20 - 21], 10, [44 - 45], Private, United-States, Male, *, Own-child, *, <=50K, Never-married
[20 - 21], 10, [44 - 45], Private, United-States, Male, *, Own-child, *, <=50K, Never-married
[20 - 21], 10, [44 - 45], Private, United-States, Male, *, Own-child, *, <=50K, Never-married
[20 - 21], 10, [44 - 45], Private, United-States, Male, *, Own-child, *, <=50K, Never-married
[45 - 47], 13, 40, *, United-States, *, White, *, *, *, Divorced
[45 - 47], 13, 40, *, United-States, *, White, *, *, *, Married-civ-spouse
[45 - 47], 13, 40, *, United-States, *, White, *, *, *, Separated
[45 - 47], 13, 40, *, United-States, *, White, *, *, *, Never-married
[45 - 47], 13, 40, *, United-States, *, White, *, *, *, Divorced
[30 - 31], 10, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
[30 - 31], 10, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
[30 - 31], 10, 40, *, United-States, *, White, *, *, <=50K, Never-married
[30 - 31], 10, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
[30 - 31], 10, 40, *, United-States, *, White, *, *, <=50K, Never-married
22, 10, [15 - 25], *, United-States, *, *, *, services, <=50K, Married-civ-spouse
22, 10, [15 - 25], *, United-States, *, *, *, services, <=50K, Never-married
22, 10, [15 - 25], *, United-States, *, *, *, services, <=50K, Married-civ-spouse
22, 10, [15 - 25], *, United-States, *, *, *, services, <=50K, Never-married
22, 10, [15 - 25], *, United-States, *, *, *, services, <=50K, Never-married
[19 - 28], [9 - 10], [25 - 28], Private, United-States, Female, White, *, *, <=50K, Married-AF-spouse
[19 - 28], [9 - 10], [25 - 28], Private, United-States, Female, White, *, *, <=50K, Married-civ-spouse
[19 - 28], [9 - 10], [25 - 28], Private, United-States, Female, White, *, *, <=50K, Never-married
[19 - 28], [9 - 10], [25 - 28], Private, United-States, Female, White, *, *, <=50K, Married-spouse-absent
[19 - 28], [9 - 10], [25 - 28], Private, United-States, Female, White, *, *, <=50K, Never-married
[48 - 50], 12, [40 - 42], Self, *, *, White, *, *, <=50K, Married-civ-spouse
[48 - 50], 12, [40 - 42], Self, *, *, White, *, *, <=50K, Divorced
[48 - 50], 12, [40 - 42], Self, *, *, White, *, *, <=50K, Divorced
[48 - 50], 12, [40 - 42], Self, *, *, White, *, *, <=50K, Never-married
[48 - 50], 12, [40 - 42], Self, *, *, White, *, *, <=50K, Married-spouse-absent
49, 9, 40, *, United-States, *, *, *, *, *, Separated
49, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
49, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
49, 9, 40, *, United-States, *, *, *, *, *, Widowed
49, 9, 40, *, United-States, *, *, *, *, *, Separated
41, 11, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
41, 11, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
41, 11, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
41, 11, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
41, 11, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[29 - 32], [11 - 12], [43 - 45], Private, United-States, Male, *, Not-in-family, *, <=50K, Never-married
[29 - 32], [11 - 12], [43 - 45], Private, United-States, Male, *, Not-in-family, *, <=50K, Never-married
[29 - 32], [11 - 12], [43 - 45], Private, United-States, Male, *, Not-in-family, *, <=50K, Never-married
[29 - 32], [11 - 12], [43 - 45], Private, United-States, Male, *, Not-in-family, *, <=50K, Never-married
[29 - 32], [11 - 12], [43 - 45], Private, United-States, Male, *, Not-in-family, *, <=50K, Separated
[25 - 28], 10, 40, Private, *, Female, *, *, *, <=50K, Married-civ-spouse
[25 - 28], 10, 40, Private, *, Female, *, *, *, <=50K, Divorced
[25 - 28], 10, 40, Private, *, Female, *, *, *, <=50K, Never-married
[25 - 28], 10, 40, Private, *, Female, *, *, *, <=50K, Never-married
[25 - 28], 10, 40, Private, *, Female, *, *, *, <=50K, Married-civ-spouse
[47 - 49], 15, [60 - 65], Private, America, *, White, *, *, *, Married-civ-spouse
[47 - 49], 15, [60 - 65], Private, America, *, White, *, *, *, Married-civ-spouse
[47 - 49], 15, [60 - 65], Private, America, *, White, *, *, *, Married-civ-spouse
[47 - 49], 15, [60 - 65], Private, America, *, White, *, *, *, Never-married
[47 - 49], 15, [60 - 65], Private, America, *, White, *, *, *, Married-civ-spouse
[50 - 57], [13 - 14], 55, *, United-States, *, White, *, Exec-managerial, >50K, Divorced
[50 - 57], [13 - 14], 55, *, United-States, *, White, *, Exec-managerial, >50K, Never-married
[50 - 57], [13 - 14], 55, *, United-States, *, White, *, Exec-managerial, >50K, Married-civ-spouse
[50 - 57], [13 - 14], 55, *, United-States, *, White, *, Exec-managerial, >50K, Divorced
[50 - 57], [13 - 14], 55, *, United-States, *, White, *, Exec-managerial, >50K, Married-civ-spouse
[47 - 48], [9 - 10], 60, Self, United-States, Male, White, *, *, *, Divorced
[47 - 48], [9 - 10], 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
[47 - 48], [9 - 10], 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
[47 - 48], [9 - 10], 60, Self, United-States, Male, White, *, *, *, Married-civ-spouse
[47 - 48], [9 - 10], 60, Self, United-States, Male, White, *, *, *, Divorced
[43 - 44], 10, 40, Private, United-States, Male, White, Husband, *, *, Married-civ-spouse
[43 - 44], 10, 40, Private, United-States, Male, White, Husband, *, *, Married-civ-spouse
[43 - 44], 10, 40, Private, United-States, Male, White, Husband, *, *, Married-civ-spouse
[43 - 44], 10, 40, Private, United-States, Male, White, Husband, *, *, Married-civ-spouse
[43 - 44], 10, 40, Private, United-States, Male, White, Husband, *, *, Married-civ-spouse
[46 - 54], [3 - 4], 40, Self, America, Male, White, Husband, manual-labor, *, Married-civ-spouse
[46 - 54], [3 - 4], 40, Self, America, Male, White, Husband, manual-labor, *, Married-civ-spouse
[46 - 54], [3 - 4], 40, Self, America, Male, White, Husband, manual-labor, *, Married-civ-spouse
[46 - 54], [3 - 4], 40, Self, America, Male, White, Husband, manual-labor, *, Married-civ-spouse
[46 - 54], [3 - 4], 40, Self, America, Male, White, Husband, manual-labor, *, Married-civ-spouse
[35 - 40], [11 - 12], 40, Private, America, Male, White, Husband, *, *, Married-civ-spouse
[35 - 40], [11 - 12], 40, Private, America, Male, White, Husband, *, *, Married-civ-spouse
[35 - 40], [11 - 12], 40, Private, America, Male, White, Husband, *, *, Married-civ-spouse
[35 - 40], [11 - 12], 40, Private, America, Male, White, Husband, *, *, Married-civ-spouse
[35 - 40], [11 - 12], 40, Private, America, Male, White, Husband, *, *, Married-civ-spouse
[29 - 35], 10, [58 - 60], *, United-States, Male, White, Not-in-family, *, <=50K, Divorced
[29 - 35], 10, [58 - 60], *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
[29 - 35], 10, [58 - 60], *, United-States, Male, White, Not-in-family, *, <=50K, Divorced
[29 - 35], 10, [58 - 60], *, United-States, Male, White, Not-in-family, *, <=50K, Divorced
[29 - 35], 10, [58 - 60], *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
[53 - 64], 9, 40, Private, United-States, *, White, *, *, >50K, Married-civ-spouse
[53 - 64], 9, 40, Private, United-States, *, White, *, *, >50K, Married-civ-spouse
[53 - 64], 9, 40, Private, United-States, *, White, *, *, >50K, Married-civ-spouse
[53 - 64], 9, 40, Private, United-States, *, White, *, *, >50K, Married-civ-spouse
[53 - 64], 9, 40, Private, United-States, *, White, *, *, >50K, Married-civ-spouse
49, 10, [50 - 55], Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
49, 10, [50 - 55], Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
49, 10, [50 - 55], Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
49, 10, [50 - 55], Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
49, 10, [50 - 55], Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
[19 - 20], 10, [32 - 35], Private, America, Male, *, *, services, <=50K, Never-married
[19 - 20], 10, [32 - 35], Private, America, Male, *, *, services, <=50K, Never-married
[19 - 20], 10, [32 - 35], Private, America, Male, *, *, services, <=50K, Never-married
[19 - 20], 10, [32 - 35], Private, America, Male, *, *, services, <=50K, Married-civ-spouse
[19 - 20], 10, [32 - 35], Private, America, Male, *, *, services, <=50K, Never-married
[29 - 40], [13 - 14], 70, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[29 - 40], [13 - 14], 70, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[29 - 40], [13 - 14], 70, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[29 - 40], [13 - 14], 70, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[29 - 40], [13 - 14], 70, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[23 - 25], 10, 40, Private, United-States, Male, White, *, *, <=50K, Never-married
[23 - 25], 10, 40, Private, United-States, Male, White, *, *, <=50K, Married-civ-spouse
[23 - 25], 10, 40, Private, United-States, Male, White, *, *, <=50K, Never-married
[23 - 25], 10, 40, Private, United-States, Male, White, *, *, <=50K, Never-married
[23 - 25], 10, 40, Private, United-States, Male, White, *, *, <=50K, Married-civ-spouse
79, [10 - 11], [20 - 40], Self, America, *, White, *, *, <=50K, Married-civ-spouse
79, [10 - 11], [20 - 40], Self, America, *, White, *, *, <=50K, Widowed
79, [10 - 11], [20 - 40], Self, America, *, White, *, *, <=50K, Married-civ-spouse
79, [10 - 11], [20 - 40], Self, America, *, White, *, *, <=50K, Divorced
79, [10 - 11], [20 - 40], Self, America, *, White, *, *, <=50K, Divorced
[27 - 28], 9, 40, Private, America, Male, White, *, *, <=50K, Never-married
[27 - 28], 9, 40, Private, America, Male, White, *, *, <=50K, Never-married
[27 - 28], 9, 40, Private, America, Male, White, *, *, <=50K, Married-civ-spouse
[27 - 28], 9, 40, Private, America, Male, White, *, *, <=50K, Married-civ-spouse
[27 - 28], 9, 40, Private, America, Male, White, *, *, <=50K, Never-married
18, 7, 22, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 7, 22, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 7, 22, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 7, 22, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 7, 22, Private, United-States, *, White, Own-child, *, <=50K, Never-married
[18 - 20], 9, [30 - 40], Private, America, *, *, *, services, <=50K, Never-married
[18 - 20], 9, [30 - 40], Private, America, *, *, *, services, <=50K, Never-married
[18 - 20], 9, [30 - 40], Private, America, *, *, *, services, <=50K, Never-married
[18 - 20], 9, [30 - 40], Private, America, *, *, *, services, <=50K, Never-married
[18 - 20], 9, [30 - 40], Private, America, *, *, *, services, <=50K, Never-married
44, 9, 40, Self, United-States, *, *, *, *, *, Divorced
44, 9, 40, Self, United-States, *, *, *, *, *, Divorced
44, 9, 40, Self, United-States, *, *, *, *, *, Never-married
44, 9, 40, Self, United-States, *, *, *, *, *, Married-civ-spouse
44, 9, 40, Self, United-States, *, *, *, *, *, Married-spouse-absent
[53 - 60], [9 - 10], [35 - 40], Self, United-States, *, White, *, services, *, Divorced
[53 - 60], [9 - 10], [35 - 40], Self, United-States, *, White, *, services, *, Married-civ-spouse
[53 - 60], [9 - 10], [35 - 40], Self, United-States, *, White, *, services, *, Married-civ-spouse
[53 - 60], [9 - 10], [35 - 40], Self, United-States, *, White, *, services, *, Married-civ-spouse
[53 - 60], [9 - 10], [35 - 40], Self, United-States, *, White, *, services, *, Never-married
30, [5 - 7], 40, Private, America, Male, White, *, *, <=50K, Never-married
30, [5 - 7], 40, Private, America, Male, White, *, *, <=50K, Never-married
30, [5 - 7], 40, Private, America, Male, White, *, *, <=50K, Never-married
30, [5 - 7], 40, Private, America, Male, White, *, *, <=50K, Never-married
30, [5 - 7], 40, Private, America, Male, White, *, *, <=50K, Never-married
43, 16, 50, *, *, *, *, *, *, *, Never-married
43, 16, 50, *, *, *, *, *, *, *, Married-civ-spouse
43, 16, 50, *, *, *, *, *, *, *, Separated
43, 16, 50, *, *, *, *, *, *, *, Married-civ-spouse
43, 16, 50, *, *, *, *, *, *, *, Married-civ-spouse
57, 11, [40 - 56], Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
57, 11, [40 - 56], Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
57, 11, [40 - 56], Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
57, 11, [40 - 56], Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
57, 11, [40 - 56], Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
37, 10, 40, Private, America, *, White, *, *, <=50K, Divorced
37, 10, 40, Private, America, *, White, *, *, <=50K, Divorced
37, 10, 40, Private, America, *, White, *, *, <=50K, Divorced
37, 10, 40, Private, America, *, White, *, *, <=50K, Never-married
37, 10, 40, Private, America, *, White, *, *, <=50K, Divorced
28, 10, [25 - 40], Private, United-States, Female, *, *, *, <=50K, Divorced
28, 10, [25 - 40], Private, United-States, Female, *, *, *, <=50K, Never-married
28, 10, [25 - 40], Private, United-States, Female, *, *, *, <=50K, Married-spouse-absent
28, 10, [25 - 40], Private, United-States, Female, *, *, *, <=50K, Never-married
28, 10, [25 - 40], Private, United-States, Female, *, *, *, <=50K, Never-married
[37 - 38], 10, [48 - 50], *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[37 - 38], 10, [48 - 50], *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[37 - 38], 10, [48 - 50], *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[37 - 38], 10, [48 - 50], *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[37 - 38], 10, [48 - 50], *, United-States, Male, *, Husband, *, *, Married-civ-spouse
[32 - 36], 9, 40, *, United-States, Male, *, *, *, *, Never-married
[32 - 36], 9, 40, *, United-States, Male, *, *, *, *, Married-civ-spouse
[32 - 36], 9, 40, *, United-States, Male, *, *, *, *, Never-married
[32 - 36], 9, 40, *, United-States, Male, *, *, *, *, Married-civ-spouse
[32 - 36], 9, 40, *, United-States, Male, *, *, *, *, Married-civ-spouse
76, [14 - 15], [40 - 48], Self, United-States, *, White, *, *, *, Married-civ-spouse
76, [14 - 15], [40 - 48], Self, United-States, *, White, *, *, *, Never-married
76, [14 - 15], [40 - 48], Self, United-States, *, White, *, *, *, Divorced
76, [14 - 15], [40 - 48], Self, United-States, *, White, *, *, *, Married-civ-spouse
76, [14 - 15], [40 - 48], Self, United-States, *, White, *, *, *, Married-civ-spouse
[20 - 23], 10, 40, *, United-States, *, *, *, *, <=50K, Never-married
[20 - 23], 10, 40, *, United-States, *, *, *, *, <=50K, Never-married
[20 - 23], 10, 40, *, United-States, *, *, *, *, <=50K, Never-married
[20 - 23], 10, 40, *, United-States, *, *, *, *, <=50K, Never-married
[20 - 23], 10, 40, *, United-States, *, *, *, *, <=50K, Married-civ-spouse
[31 - 34], 9, 40, *, United-States, Female, White, *, *, <=50K, Never-married
[31 - 34], 9, 40, *, United-States, Female, White, *, *, <=50K, Never-married
[31 - 34], 9, 40, *, United-States, Female, White, *, *, <=50K, Divorced
[31 - 34], 9, 40, *, United-States, Female, White, *, *, <=50K, Married-civ-spouse
[31 - 34], 9, 40, *, United-States, Female, White, *, *, <=50K, Divorced
[36 - 39], 9, 40, Private, United-States, Female, White, *, *, *, Never-married
[36 - 39], 9, 40, Private, United-States, Female, White, *, *, *, Married-civ-spouse
[36 - 39], 9, 40, Private, United-States, Female, White, *, *, *, Divorced
[36 - 39], 9, 40, Private, United-States, Female, White, *, *, *, Married-civ-spouse
