age, education-num, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
[52 - 58], 9, [45 - 50], Self, North-America, Male, White, Husband, *, >50K, Married-civ-spouse
[31 - 33], 14, 50, Private, United-States, *, White, *, Prof-specialty, *, Never-married
[31 - 33], 14, 50, Private, United-States, *, White, *, Prof-specialty, *, Married-civ-spouse
[31 - 33], 14, 50, Private, United-States, *, White, *, Prof-specialty, *, Married-civ-spouse
[31 - 33], 14, 50, Private, United-States, *, White, *, Prof-specialty, *, Married-civ-spouse
[42 - 43], 13, [40 - 45], Private, United-States, Male, White, Husband, *, *, Married-civ-spouse
[42 - 43], 13, [40 - 45], Private, United-States, Male, White, Husband, *, *, Married-civ-spouse
[42 - 43], 13, [40 - 45], Private, United-States, Male, White, Husband, *, *, Married-civ-spouse
[42 - 43], 13, [40 - 45], Private, United-States, Male, White, Husband, *, *, Married-civ-spouse
[37 - 39], 10, 80, Self, *, Male, *, *, *, *, Married-civ-spouse
[37 - 39], 10, 80, Self, *, Male, *, *, *, *, Divorced
[37 - 39], 10, 80, Self, *, Male, *, *, *, *, Married-civ-spouse
[37 - 39], 10, 80, Self, *, Male, *, *, *, *, Divorced
30, 13, 40, *, *, Male, *, *, services, *, Married-civ-spouse
30, 13, 40, *, *, Male, *, *, services, *, Married-civ-spouse
30, 13, 40, *, *, Male, *, *, services, *, Married-civ-spouse
30, 13, 40, *, *, Male, *, *, services, *, Never-married
[23 - 25], 13, [30 - 40], Private, United-States, *, White, *, *, <=50K, Never-married
[23 - 25], 13, [30 - 40], Private, United-States, *, White, *, *, <=50K, Never-married
[23 - 25], 13, [30 - 40], Private, United-States, *, White, *, *, <=50K, Never-married
[23 - 25], 13, [30 - 40], Private, United-States, *, White, *, *, <=50K, Never-married
[32 - 34], [12 - 13], 50, Private, United-States, *, *, *, services, *, Never-married
[32 - 34], [12 - 13], 50, Private, United-States, *, *, *, services, *, Divorced
[32 - 34], [12 - 13], 50, Private, United-States, *, *, *, services, *, Married-civ-spouse
[32 - 34], [12 - 13], 50, Private, United-States, *, *, *, services, *, Married-civ-spouse
34, [4 - 5], 45, *, America, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
34, [4 - 5], 45, *, America, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
34, [4 - 5], 45, *, America, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
34, [4 - 5], 45, *, America, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
25, 9, [35 - 40], Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
25, 9, [35 - 40], Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
25, 9, [35 - 40], Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
25, 9, [35 - 40], Self, United-States, Male, White, *, manual-labor, <=50K, Never-married
32, 9, 40, Private, United-States, Male, White, *, manual-labor, <=50K, Never-married
32, 9, 40, Private, United-States, Male, White, *, manual-labor, <=50K, Married-civ-spouse
32, 9, 40, Private, United-States, Male, White, *, manual-labor, <=50K, Never-married
32, 9, 40, Private, United-States, Male, White, *, manual-labor, <=50K, Separated
[38 - 39], [7 - 9], 50, *, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[38 - 39], [7 - 9], 50, *, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[38 - 39], [7 - 9], 50, *, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[38 - 39], [7 - 9], 50, *, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[43 - 49], 14, 45, Self, United-States, *, White, *, *, >50K, Divorced
[43 - 49], 14, 45, Self, United-States, *, White, *, *, >50K, Married-civ-spouse
[43 - 49], 14, 45, Self, United-States, *, White, *, *, >50K, Divorced
[43 - 49], 14, 45, Self, United-States, *, White, *, *, >50K, Married-civ-spouse
[40 - 48], 16, 60, Self, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
[40 - 48], 16, 60, Self, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
[40 - 48], 16, 60, Self, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
[40 - 48], 16, 60, Self, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
[54 - 62], [9 - 10], [20 - 24], Private, United-States, *, *, *, *, <=50K, Separated
[54 - 62], [9 - 10], [20 - 24], Private, United-States, *, *, *, *, <=50K, Married-civ-spouse
[54 - 62], [9 - 10], [20 - 24], Private, United-States, *, *, *, *, <=50K, Never-married
[54 - 62], [9 - 10], [20 - 24], Private, United-States, *, *, *, *, <=50K, Widowed
35, [5 - 7], 40, *, America, Male, *, *, *, <=50K, Married-civ-spouse
35, [5 - 7], 40, *, America, Male, *, *, *, <=50K, Never-married
35, [5 - 7], 40, *, America, Male, *, *, *, <=50K, Separated
35, [5 - 7], 40, *, America, Male, *, *, *, <=50K, Never-married
[43 - 45], [7 - 9], 40, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
[43 - 45], [7 - 9], 40, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
[43 - 45], [7 - 9], 40, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
[43 - 45], [7 - 9], 40, Private, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
[59 - 61], 9, 40, *, United-States, *, White, *, *, <=50K, Divorced
[59 - 61], 9, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
[59 - 61], 9, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
[59 - 61], 9, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
[56 - 62], [13 - 14], 40, *, United-States, Male, *, Husband, services, >50K, Married-civ-spouse
[56 - 62], [13 - 14], 40, *, United-States, Male, *, Husband, services, >50K, Married-civ-spouse
[56 - 62], [13 - 14], 40, *, United-States, Male, *, Husband, services, >50K, Married-civ-spouse
[56 - 62], [13 - 14], 40, *, United-States, Male, *, Husband, services, >50K, Married-civ-spouse
[19 - 23], 9, 40, Private, United-States, Male, *, Own-child, manual-labor, <=50K, Never-married
[19 - 23], 9, 40, Private, United-States, Male, *, Own-child, manual-labor, <=50K, Never-married
[19 - 23], 9, 40, Private, United-States, Male, *, Own-child, manual-labor, <=50K, Never-married
[19 - 23], 9, 40, Private, United-States, Male, *, Own-child, manual-labor, <=50K, Never-married
[49 - 52], 9, 40, Private, United-States, Male, *, *, manual-labor, <=50K, Married-civ-spouse
[49 - 52], 9, 40, Private, United-States, Male, *, *, manual-labor, <=50K, Married-civ-spouse
[49 - 52], 9, 40, Private, United-States, Male, *, *, manual-labor, <=50K, Married-civ-spouse
[49 - 52], 9, 40, Private, United-States, Male, *, *, manual-labor, <=50K, Divorced
[23 - 27], [12 - 13], 52, *, United-States, Male, White, *, *, <=50K, Never-married
[23 - 27], [12 - 13], 52, *, United-States, Male, White, *, *, <=50K, Married-civ-spouse
[23 - 27], [12 - 13], 52, *, United-States, Male, White, *, *, <=50K, Never-married
[23 - 27], [12 - 13], 52, *, United-States, Male, White, *, *, <=50K, Married-civ-spouse
[20 - 21], 10, [44 - 45], Private, United-States, Male, *, Own-child, *, <=50K, Never-married
[20 - 21], 10, [44 - 45], Private, United-States, Male, *, Own-child, *, <=50K, Never-married
[20 - 21], 10, [44 - 45], Private, United-States, Male, *, Own-child, *, <=50K, Never-married
[20 - 21], 10, [44 - 45], Private, United-States, Male, *, Own-child, *, <=50K, Never-married
[45 - 47], 13, 40, *, United-States, *, White, *, *, *, Divorced
[45 - 47], 13, 40, *, United-States, *, White, *, *, *, Married-civ-spouse
[45 - 47], 13, 40, *, United-States, *, White, *, *, *, Never-married
[45 - 47], 13, 40, *, United-States, *, White, *, *, *, Divorced
[30 - 31], 10, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
[30 - 31], 10, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
[30 - 31], 10, 40, *, United-States, *, White, *, *, <=50K, Married-civ-spouse
[30 - 31], 10, 40, *, United-States, *, White, *, *, <=50K, Never-married
22, 10, [15 - 24], *, United-States, Male, *, *, services, <=50K, Married-civ-spouse
22, 10, [15 - 24], *, United-States, Male, *, *, services, <=50K, Never-married
22, 10, [15 - 24], *, United-States, Male, *, *, services, <=50K, Married-civ-spouse
22, 10, [15 - 24], *, United-States, Male, *, *, services, <=50K, Never-married
[19 - 28], [9 - 10], 25, Private, United-States, Female, White, *, *, <=50K, Married-AF-spouse
[19 - 28], [9 - 10], 25, Private, United-States, Female, White, *, *, <=50K, Married-civ-spouse
[19 - 28], [9 - 10], 25, Private, United-States, Female, White, *, *, <=50K, Married-spouse-absent
[19 - 28], [9 - 10], 25, Private, United-States, Female, White, *, *, <=50K, Never-married
[48 - 50], 12, 40, Self, United-States, *, White, *, *, <=50K, Married-civ-spouse
[48 - 50], 12, 40, Self, United-States, *, White, *, *, <=50K, Divorced
[48 - 50], 12, 40, Self, United-States, *, White, *, *, <=50K, Separated
[48 - 50], 12, 40, Self, United-States, *, White, *, *, <=50K, Never-married
53, 13, [40 - 50], Self, America, Male, White, Husband, *, *, Married-civ-spouse
53, 13, [40 - 50], Self, America, Male, White, Husband, *, *, Married-civ-spouse
53, 13, [40 - 50], Self, America, Male, White, Husband, *, *, Married-civ-spouse
53, 13, [40 - 50], Self, America, Male, White, Husband, *, *, Married-civ-spouse
49, 9, 40, *, United-States, Female, *, *, *, <=50K, Separated
49, 9, 40, *, United-States, Female, *, *, *, <=50K, Married-civ-spouse
49, 9, 40, *, United-States, Female, *, *, *, <=50K, Widowed
49, 9, 40, *, United-States, Female, *, *, *, <=50K, Separated
[53 - 55], 9, [38 - 40], Private, United-States, *, White, *, *, *, Married-civ-spouse
[53 - 55], 9, [38 - 40], Private, United-States, *, White, *, *, *, Married-civ-spouse
[53 - 55], 9, [38 - 40], Private, United-States, *, White, *, *, *, Divorced
[53 - 55], 9, [38 - 40], Private, United-States, *, White, *, *, *, Married-civ-spouse
41, 11, 40, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
41, 11, 40, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
41, 11, 40, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
41, 11, 40, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[29 - 32], 11, [43 - 45], Private, United-States, Male, *, Not-in-family, *, <=50K, Never-married
[29 - 32], 11, [43 - 45], Private, United-States, Male, *, Not-in-family, *, <=50K, Never-married
[29 - 32], 11, [43 - 45], Private, United-States, Male, *, Not-in-family, *, <=50K, Never-married
[29 - 32], 11, [43 - 45], Private, United-States, Male, *, Not-in-family, *, <=50K, Separated
[25 - 27], 10, 40, Private, *, Female, *, *, *, <=50K, Married-civ-spouse
[25 - 27], 10, 40, Private, *, Female, *, *, *, <=50K, Never-married
[25 - 27], 10, 40, Private, *, Female, *, *, *, <=50K, Never-married
[25 - 27], 10, 40, Private, *, Female, *, *, *, <=50K, Married-civ-spouse
[47 - 49], 15, 60, Self, America, *, White, *, *, *, Married-civ-spouse
[47 - 49], 15, 60, Self, America, *, White, *, *, *, Married-civ-spouse
[47 - 49], 15, 60, Self, America, *, White, *, *, *, Never-married
[47 - 49], 15, 60, Self, America, *, White, *, *, *, Never-married
50, 13, [55 - 60], *, United-States, Male, White, *, *, *, Divorced
50, 13, [55 - 60], *, United-States, Male, White, *, *, *, Married-civ-spouse
50, 13, [55 - 60], *, United-States, Male, White, *, *, *, Married-civ-spouse
50, 13, [55 - 60], *, United-States, Male, White, *, *, *, Married-civ-spouse
[47 - 48], 9, 60, Self, United-States, Male, White, *, *, <=50K, Divorced
[47 - 48], 9, 60, Self, United-States, Male, White, *, *, <=50K, Married-civ-spouse
[47 - 48], 9, 60, Self, United-States, Male, White, *, *, <=50K, Married-civ-spouse
[47 - 48], 9, 60, Self, United-States, Male, White, *, *, <=50K, Married-civ-spouse
[43 - 44], 10, 40, Private, United-States, Male, White, Husband, *, *, Married-civ-spouse
[43 - 44], 10, 40, Private, United-States, Male, White, Husband, *, *, Married-civ-spouse
[43 - 44], 10, 40, Private, United-States, Male, White, Husband, *, *, Married-civ-spouse
[43 - 44], 10, 40, Private, United-States, Male, White, Husband, *, *, Married-civ-spouse
[46 - 52], [3 - 4], 40, Private, America, Male, White, *, manual-labor, <=50K, Married-civ-spouse
[46 - 52], [3 - 4], 40, Private, America, Male, White, *, manual-labor, <=50K, Divorced
[46 - 52], [3 - 4], 40, Private, America, Male, White, *, manual-labor, <=50K, Married-civ-spouse
[46 - 52], [3 - 4], 40, Private, America, Male, White, *, manual-labor, <=50K, Married-civ-spouse
[35 - 40], [11 - 12], 40, Private, America, Male, White, Husband, *, *, Married-civ-spouse
[35 - 40], [11 - 12], 40, Private, America, Male, White, Husband, *, *, Married-civ-spouse
[35 - 40], [11 - 12], 40, Private, America, Male, White, Husband, *, *, Married-civ-spouse
[35 - 40], [11 - 12], 40, Private, America, Male, White, Husband, *, *, Married-civ-spouse
[41 - 43], [9 - 10], [48 - 54], Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
[41 - 43], [9 - 10], [48 - 54], Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
[41 - 43], [9 - 10], [48 - 54], Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
[41 - 43], [9 - 10], [48 - 54], Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
[42 - 43], 16, [45 - 50], *, United-States, *, White, *, Prof-specialty, >50K, Married-civ-spouse
[42 - 43], 16, [45 - 50], *, United-States, *, White, *, Prof-specialty, >50K, Never-married
[42 - 43], 16, [45 - 50], *, United-States, *, White, *, Prof-specialty, >50K, Married-civ-spouse
[42 - 43], 16, [45 - 50], *, United-States, *, White, *, Prof-specialty, >50K, Married-civ-spouse
[29 - 30], 10, [58 - 60], *, United-States, Male, White, Not-in-family, *, <=50K, Divorced
[29 - 30], 10, [58 - 60], *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
[29 - 30], 10, [58 - 60], *, United-States, Male, White, Not-in-family, *, <=50K, Divorced
[29 - 30], 10, [58 - 60], *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
[28 - 29], 10, 40, Private, United-States, Female, White, *, *, <=50K, Divorced
[28 - 29], 10, 40, Private, United-States, Female, White, *, *, <=50K, Never-married
[28 - 29], 10, 40, Private, United-States, Female, White, *, *, <=50K, Never-married
[28 - 29], 10, 40, Private, United-States, Female, White, *, *, <=50K, Married-civ-spouse
[49 - 55], 10, [50 - 56], Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
[49 - 55], 10, [50 - 56], Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
[49 - 55], 10, [50 - 56], Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
[49 - 55], 10, [50 - 56], Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
[19 - 20], 10, [32 - 35], Private, America, Male, *, *, services, <=50K, Never-married
[19 - 20], 10, [32 - 35], Private, America, Male, *, *, services, <=50K, Never-married
[19 - 20], 10, [32 - 35], Private, America, Male, *, *, services, <=50K, Never-married
[19 - 20], 10, [32 - 35], Private, America, Male, *, *, services, <=50K, Never-married
[29 - 41], [13 - 14], 70, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[29 - 41], [13 - 14], 70, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[29 - 41], [13 - 14], 70, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[29 - 41], [13 - 14], 70, *, United-States, Male, White, Husband, *, *, Married-civ-spouse
[23 - 25], 10, 40, Private, United-States, Male, White, *, manual-labor, <=50K, Never-married
[23 - 25], 10, 40, Private, United-States, Male, White, *, manual-labor, <=50K, Married-civ-spouse
[23 - 25], 10, 40, Private, United-States, Male, White, *, manual-labor, <=50K, Never-married
[23 - 25], 10, 40, Private, United-States, Male, White, *, manual-labor, <=50K, Married-civ-spouse
79, [10 - 11], [20 - 24], Private, America, *, White, *, *, <=50K, Married-civ-spouse
79, [10 - 11], [20 - 24], Private, America, *, White, *, *, <=50K, Widowed
79, [10 - 11], [20 - 24], Private, America, *, White, *, *, <=50K, Divorced
79, [10 - 11], [20 - 24], Private, America, *, White, *, *, <=50K, Divorced
27, 9, 40, Private, America, Male, White, *, *, <=50K, Never-married
27, 9, 40, Private, America, Male, White, *, *, <=50K, Never-married
27, 9, 40, Private, America, Male, White, *, *, <=50K, Married-civ-spouse
27, 9, 40, Private, America, Male, White, *, *, <=50K, Never-married
18, 7, 22, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 7, 22, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 7, 22, Private, United-States, *, White, Own-child, *, <=50K, Never-married
18, 7, 22, Private, United-States, *, White, Own-child, *, <=50K, Never-married
[18 - 22], [9 - 10], 30, Private, America, Male, *, *, *, <=50K, Never-married
[18 - 22], [9 - 10], 30, Private, America, Male, *, *, *, <=50K, Never-married
[18 - 22], [9 - 10], 30, Private, America, Male, *, *, *, <=50K, Married-civ-spouse
[18 - 22], [9 - 10], 30, Private, America, Male, *, *, *, <=50K, Never-married
[59 - 66], 9, [48 - 50], *, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[59 - 66], 9, [48 - 50], *, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[59 - 66], 9, [48 - 50], *, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
[59 - 66], 9, [48 - 50], *, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
44, 9, 40, Self, United-States, Female, White, *, *, *, Divorced
44, 9, 40, Self, United-States, Female, White, *, *, *, Divorced
44, 9, 40, Self, United-States, Female, White, *, *, *, Married-civ-spouse
44, 9, 40, Self, United-States, Female, White, *, *, *, Married-spouse-absent
[49 - 54], 9, 40, Gov, United-States, Male, *, *, *, *, Married-civ-spouse
[49 - 54], 9, 40, Gov, United-States, Male, *, *, *, *, Married-civ-spouse
[49 - 54], 9, 40, Gov, United-States, Male, *, *, *, *, Married-civ-spouse
[49 - 54], 9, 40, Gov, United-States, Male, *, *, *, *, Divorced
[57 - 60], 11, 40, Private, United-States, Male, White, *, services, *, Married-civ-spouse
[57 - 60], 11, 40, Private, United-States, Male, White, *, services, *, Married-civ-spouse
[57 - 60], 11, 40, Private, United-States, Male, White, *, services, *, Never-married
[57 - 60], 11, 40, Private, United-States, Male, White, *, services, *, Never-married
37, 10, 40, Private, America, Female, White, *, *, <=50K, Divorced
37, 10, 40, Private, America, Female, White, *, *, <=50K, Divorced
37, 10, 40, Private, America, Female, White, *, *, <=50K, Never-married
37, 10, 40, Private, America, Female, White, *, *, <=50K, Divorced
28, 10, 25, Private, United-States, Female, *, *, *, <=50K, Divorced
28, 10, 25, Private, United-States, Female, *, *, *, <=50K, Never-married
28, 10, 25, Private, United-States, Female, *, *, *, <=50K, Married-spouse-absent
28, 10, 25, Private, United-States, Female, *, *, *, <=50K, Never-married
34, 13, 40, *, United-States, *, White, *, *, >50K, Married-civ-spouse
34, 13, 40, *, United-States, *, White, *, *, >50K, Married-civ-spouse
34, 13, 40, *, United-States, *, White, *, *, >50K, Married-civ-spouse
34, 13, 40, *, United-States, *, White, *, *, >50K, Married-civ-spouse
37, 10, [48 - 50], *, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
37, 10, [48 - 50], *, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
37, 10, [48 - 50], *, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
37, 10, [48 - 50], *, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
[48 - 49], 12, [40 - 42], Private, *, *, *, *, *, <=50K, Divorced
[48 - 49], 12, [40 - 42], Private, *, *, *, *, *, <=50K, Divorced
[48 - 49], 12, [40 - 42], Private, *, *, *, *, *, <=50K, Never-married
[48 - 49], 12, [40 - 42], Private, *, *, *, *, *, <=50K, Married-spouse-absent
[32 - 36], 9, 40, *, United-States, Male, Black, *, *, <=50K, Never-married
[32 - 36], 9, 40, *, United-States, Male, Black, *, *, <=50K, Never-married
[32 - 36], 9, 40, *, United-States, Male, Black, *, *, <=50K, Married-civ-spouse
[32 - 36], 9, 40, *, United-States, Male, Black, *, *, <=50K, Married-civ-spouse
[76 - 77], [14 - 15], [40 - 48], Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
[76 - 77], [14 - 15], [40 - 48], Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
[76 - 77], [14 - 15], [40 - 48], Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
[76 - 77], [14 - 15], [40 - 48], Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
[20 - 21], 10, 40, *, United-States, *, White, Own-child, *, <=50K, Never-married
[20 - 21], 10, 40, *, United-States, *, White, Own-child, *, <=50K, Never-married
[20 - 21], 10, 40, *, United-States, *, White, Own-child, *, <=50K, Never-married
[20 - 21], 10, 40, *, United-States, *, White, Own-child, *, <=50K, Never-married
29, 9, 40, Private, United-States, Male, White, *, manual-labor, <=50K, Never-married
29, 9, 40, Private, United-States, Male, White, *, manual-labor, <=50K, Married-civ-spouse
29, 9, 40, Private, United-States, Male, White, *, manual-labor, <=50K, Divorced
29, 9, 40, Private, United-States, Male, White, *, manual-labor, <=50K, Never-married
[32 - 34], 9, 40, Self, United-States, *, White, *, *, *, Married-civ-spouse
[32 - 34], 9, 40, Self, United-States, *, White, *, *, *, Never-married
[32 - 34], 9, 40, Self, United-States, *, White, *, *, *, Married-civ-spouse
[32 - 34], 9, 40, Self, United-States, *, White, *, *, *, Married-civ-spouse
30, 7, 40, Private, United-States, *, White, *, *, <=50K, Never-married
30, 7, 40, Private, United-States, *, White, *, *, <=50K, Married-civ-spouse
30, 7, 40, Private, United-States, *, White, *, *, <=50K, Never-married
30, 7, 40, Private, United-States, *, White, *, *, <=50K, Never-married
31, 9, 40, *, United-States, Female, White, *, *, <=50K, Never-married
31, 9, 40, *, United-States, Female, White, *, *, <=50K, Divorced
31, 9, 40, *, United-States, Female, White, *, *, <=50K, Divorced
31, 9, 40, *, United-States, Female, White, *, *, <=50K, Married-civ-spouse
[36 - 39], 9, 40, Private, United-States, Female, White, *, *, *, Never-married
[36 - 39], 9, 40, Private, United-States, Female, White, *, *, *, Divorced
[36 - 39], 9, 40, Private, United-States, Female, White, *, *, *, Married-civ-spouse
[36 - 39], 9, 40, Private, United-States, Female, White, *, *, *, Divorced
[53 - 54], 5, 50, Self, United-States, *, White, *, manual-labor, *, Married-civ-spouse
[53 - 54], 5, 50, Self, United-States, *, White, *, manual-labor, *, Married-civ-spouse
[53 - 54], 5, 50, Self, United-States, *, White, *, manual-labor, *, Divorced
[53 - 54], 5, 50, Self, United-States, *, White, *, manual-labor, *, Married-spouse-absent
56, 10, 50, Self, United-States, Male, White, *, *, <=50K, Married-civ-spouse
56, 10, 50, Self, United-States, Male, White, *, *, <=50K, Divorced
56, 10, 50, Self, United-States, Male, White, *, *, <=50K, Married-civ-spouse
56, 10, 50, Self, United-States, Male, White, *, *, <=50K, Married-civ-spouse
[49 - 51], 11, 40, *, United-States, *, *, *, *, >50K, Married-civ-spouse
[49 - 51], 11, 40, *, United-States, *, *, *, *, >50K, Married-civ-spouse
[49 - 51], 11, 40, *, United-States, *, *, *, *, >50K, Never-married
[49 - 51], 11, 40, *, United-States, *, *, *, *, >50K, Married-civ-spouse
[22 - 25], 9, 41, Self, United-States, *, White, *, *, <=50K, Never-married
[22 - 25], 9, 41, Self, United-States, *, White, *, *, <=50K, Never-married
[22 - 25], 9, 41, Self, United-States, *, White, *, *, <=50K, Never-married
[22 - 25], 9, 41, Self, United-States, *, White, *, *, <=50K, Never-married
29, 13, [50 - 56], *, United-States, Male, White, *, *, *, Married-civ-spouse
29, 13, [50 - 56], *, United-States, Male, White, *, *, *, Never-married
29, 13, [50 - 56], *, United-States, Male, White, *, *, *, Never-married
29, 13, [50 - 56], *, United-States, Male, White, *, *, *, Married-civ-spouse
[20 - 22], 10, [28 - 40], *, United-States, Female, *, Own-child, *, <=50K, Never-married
[20 - 22], 10, [28 - 40], *, United-States, Female, *, Own-child, *, <=50K, Never-married
[20 - 22], 10, [28 - 40], *, United-States, Female, *, Own-child, *, <=50K, Never-married
[20 - 22], 10, [28 - 40], *, United-States, Female, *, Own-child, *, <=50K, Never-married
39, 10, 40, Private, United-States, Male, White, *, manual-labor, <=50K, Divorced
39, 10, 40, Private, United-States, Male, White, *, manual-labor, <=50K, Divorced
39, 10, 40, Private, United-States, Male, White, *, manual-labor, <=50K, Divorced
39, 10, 40, Private, United-States, Male, White, *, manual-labor, <=50K, Married-civ-spouse
[28 - 37], [12 - 13], [60 - 64], Self, United-States, Female, White, Not-in-family, *, <=50K, Never-married
[28 - 37], [12 - 13], [60 - 64], Self, United-States, Female, White, Not-in-family, *, <=50K, Divorced
[28 - 37], [12 - 13], [60 - 64], Self, United-States, Female, White, Not-in-family, *, <=50K, Divorced
[28 - 37], [12 - 13], [60 - 64], Self, United-States, Female, White, Not-in-family, *, <=50K, Never-married
