age, education-num, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
[40 - 49], 16, 60, *, America, *, White, *, *, *, <=50K
[40 - 49], 16, 60, *, America, *, White, *, *, *, >50K
[54 - 67], [9 - 12], [20 - 25], *, *, *, *, *, *, *, <=50K
[54 - 67], [9 - 12], [20 - 25], *, *, *, *, *, *, *, <=50K
[54 - 67], [9 - 12], [20 - 25], *, *, *, *, *, *, *, <=50K
[54 - 67], [9 - 12], [20 - 25], *, *, *, *, *, *, *, <=50K
[54 - 67], [9 - 12], [20 - 25], *, *, *, *, *, *, *, <=50K
[54 - 67], [9 - 12], [20 - 25], *, *, *, *, *, *, *, <=50K
[54 - 67], [9 - 12], [20 - 25], *, *, *, *, *, *, *, <=50K
[54 - 67], [9 - 12], [20 - 25], *, *, *, *, *, *, *, <=50K
[43 - 49], [7 - 9], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[43 - 49], [7 - 9], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[43 - 49], [7 - 9], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[43 - 49], [7 - 9], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[43 - 49], [7 - 9], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[43 - 49], [7 - 9], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[43 - 49], [7 - 9], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[43 - 49], [7 - 9], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[59 - 65], 9, 40, *, United-States, *, White, *, *, *, <=50K
[59 - 65], 9, 40, *, United-States, *, White, *, *, *, <=50K
[59 - 65], 9, 40, *, United-States, *, White, *, *, *, <=50K
[59 - 65], 9, 40, *, United-States, *, White, *, *, *, >50K
[59 - 65], 9, 40, *, United-States, *, White, *, *, *, >50K
[59 - 65], 9, 40, *, United-States, *, White, *, *, *, >50K
[59 - 65], 9, 40, *, United-States, *, White, *, *, *, >50K
[59 - 65], 9, 40, *, United-States, *, White, *, *, *, <=50K
[19 - 23], 9, 40, Private, United-States, *, *, Never-married, *, *, <=50K
[19 - 23], 9, 40, Private, United-States, *, *, Never-married, *, *, <=50K
[19 - 23], 9, 40, Private, United-States, *, *, Never-married, *, *, <=50K
[19 - 23], 9, 40, Private, United-States, *, *, Never-married, *, *, <=50K
[19 - 23], 9, 40, Private, United-States, *, *, Never-married, *, *, <=50K
[19 - 23], 9, 40, Private, United-States, *, *, Never-married, *, *, <=50K
[19 - 23], 9, 40, Private, United-States, *, *, Never-married, *, *, <=50K
[19 - 23], 9, 40, Private, United-States, *, *, Never-married, *, *, <=50K
[23 - 29], [12 - 13], [52 - 56], *, United-States, Male, White, *, *, *, <=50K
[23 - 29], [12 - 13], [52 - 56], *, United-States, Male, White, *, *, *, <=50K
[23 - 29], [12 - 13], [52 - 56], *, United-States, Male, White, *, *, *, >50K
[23 - 29], [12 - 13], [52 - 56], *, United-States, Male, White, *, *, *, <=50K
[23 - 29], [12 - 13], [52 - 56], *, United-States, Male, White, *, *, *, <=50K
[23 - 29], [12 - 13], [52 - 56], *, United-States, Male, White, *, *, *, <=50K
[23 - 29], [12 - 13], [52 - 56], *, United-States, Male, White, *, *, *, <=50K
[23 - 29], [12 - 13], [52 - 56], *, United-States, Male, White, *, *, *, >50K
[20 - 21], 10, [44 - 45], *, United-States, *, *, Never-married, Own-child, *, <=50K
[20 - 21], 10, [44 - 45], *, United-States, *, *, Never-married, Own-child, *, <=50K
[20 - 21], 10, [44 - 45], *, United-States, *, *, Never-married, Own-child, *, <=50K
[20 - 21], 10, [44 - 45], *, United-States, *, *, Never-married, Own-child, *, <=50K
[20 - 21], 10, [44 - 45], *, United-States, *, *, Never-married, Own-child, *, <=50K
[20 - 21], 10, [44 - 45], *, United-States, *, *, Never-married, Own-child, *, <=50K
[20 - 21], 10, [44 - 45], *, United-States, *, *, Never-married, Own-child, *, <=50K
[20 - 21], 10, [44 - 45], *, United-States, *, *, Never-married, Own-child, *, <=50K
[45 - 47], 13, 40, *, United-States, *, *, *, *, *, <=50K
[45 - 47], 13, 40, *, United-States, *, *, *, *, *, >50K
[45 - 47], 13, 40, *, United-States, *, *, *, *, *, <=50K
[45 - 47], 13, 40, *, United-States, *, *, *, *, *, <=50K
[45 - 47], 13, 40, *, United-States, *, *, *, *, *, <=50K
[45 - 47], 13, 40, *, United-States, *, *, *, *, *, <=50K
[45 - 47], 13, 40, *, United-States, *, *, *, *, *, <=50K
[45 - 47], 13, 40, *, United-States, *, *, *, *, *, <=50K
[30 - 31], 10, 40, *, United-States, *, White, *, *, *, <=50K
[30 - 31], 10, 40, *, United-States, *, White, *, *, *, <=50K
[30 - 31], 10, 40, *, United-States, *, White, *, *, *, <=50K
[30 - 31], 10, 40, *, United-States, *, White, *, *, *, <=50K
[30 - 31], 10, 40, *, United-States, *, White, *, *, *, <=50K
[30 - 31], 10, 40, *, United-States, *, White, *, *, *, <=50K
[30 - 31], 10, 40, *, United-States, *, White, *, *, *, <=50K
[30 - 31], 10, 40, *, United-States, *, White, *, *, *, <=50K
[22 - 25], 10, [15 - 25], *, United-States, *, *, *, *, *, <=50K
[22 - 25], 10, [15 - 25], *, United-States, *, *, *, *, *, <=50K
[22 - 25], 10, [15 - 25], *, United-States, *, *, *, *, *, <=50K
[22 - 25], 10, [15 - 25], *, United-States, *, *, *, *, *, <=50K
[22 - 25], 10, [15 - 25], *, United-States, *, *, *, *, *, <=50K
[22 - 25], 10, [15 - 25], *, United-States, *, *, *, *, *, <=50K
[22 - 25], 10, [15 - 25], *, United-States, *, *, *, *, *, <=50K
[22 - 25], 10, [15 - 25], *, United-States, *, *, *, *, *, <=50K
[19 - 28], [9 - 10], [25 - 30], Private, United-States, *, *, *, *, *, <=50K
[19 - 28], [9 - 10], [25 - 30], Private, United-States, *, *, *, *, *, <=50K
[19 - 28], [9 - 10], [25 - 30], Private, United-States, *, *, *, *, *, <=50K
[19 - 28], [9 - 10], [25 - 30], Private, United-States, *, *, *, *, *, <=50K
[19 - 28], [9 - 10], [25 - 30], Private, United-States, *, *, *, *, *, <=50K
[19 - 28], [9 - 10], [25 - 30], Private, United-States, *, *, *, *, *, <=50K
[19 - 28], [9 - 10], [25 - 30], Private, United-States, *, *, *, *, *, <=50K
[19 - 28], [9 - 10], [25 - 30], Private, United-States, *, *, *, *, *, <=50K
[48 - 50], 12, [40 - 42], Self, *, *, White, *, *, *, <=50K
[48 - 50], 12, [40 - 42], Self, *, *, White, *, *, *, <=50K
[48 - 50], 12, [40 - 42], Self, *, *, White, *, *, *, <=50K
[48 - 50], 12, [40 - 42], Self, *, *, White, *, *, *, <=50K
[48 - 50], 12, [40 - 42], Self, *, *, White, *, *, *, <=50K
[48 - 50], 12, [40 - 42], Self, *, *, White, *, *, *, <=50K
[48 - 50], 12, [40 - 42], Self, *, *, White, *, *, *, <=50K
[48 - 50], 12, [40 - 42], Self, *, *, White, *, *, *, <=50K
[49 - 54], 9, 40, *, United-States, *, *, *, *, *, <=50K
[49 - 54], 9, 40, *, United-States, *, *, *, *, *, >50K
[49 - 54], 9, 40, *, United-States, *, *, *, *, *, <=50K
[49 - 54], 9, 40, *, United-States, *, *, *, *, *, >50K
[49 - 54], 9, 40, *, United-States, *, *, *, *, *, <=50K
[49 - 54], 9, 40, *, United-States, *, *, *, *, *, <=50K
[49 - 54], 9, 40, *, United-States, *, *, *, *, *, <=50K
[49 - 54], 9, 40, *, United-States, *, *, *, *, *, <=50K
[41 - 43], 11, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[41 - 43], 11, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
[41 - 43], 11, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
[41 - 43], 11, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
[41 - 43], 11, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
[41 - 43], 11, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
[41 - 43], 11, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
[41 - 43], 11, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
[29 - 35], [11 - 12], [43 - 45], Private, America, Male, *, *, *, *, <=50K
[29 - 35], [11 - 12], [43 - 45], Private, America, Male, *, *, *, *, <=50K
[29 - 35], [11 - 12], [43 - 45], Private, America, Male, *, *, *, *, >50K
[29 - 35], [11 - 12], [43 - 45], Private, America, Male, *, *, *, *, <=50K
[29 - 35], [11 - 12], [43 - 45], Private, America, Male, *, *, *, *, <=50K
[29 - 35], [11 - 12], [43 - 45], Private, America, Male, *, *, *, *, >50K
[29 - 35], [11 - 12], [43 - 45], Private, America, Male, *, *, *, *, <=50K
[29 - 35], [11 - 12], [43 - 45], Private, America, Male, *, *, *, *, <=50K
[25 - 27], 10, 40, Private, *, *, *, *, *, *, <=50K
[25 - 27], 10, 40, Private, *, *, *, *, *, *, <=50K
[25 - 27], 10, 40, Private, *, *, *, *, *, *, <=50K
[25 - 27], 10, 40, Private, *, *, *, *, *, *, <=50K
[25 - 27], 10, 40, Private, *, *, *, *, *, *, <=50K
[25 - 27], 10, 40, Private, *, *, *, *, *, *, <=50K
[25 - 27], 10, 40, Private, *, *, *, *, *, *, <=50K
[25 - 27], 10, 40, Private, *, *, *, *, *, *, <=50K
[50 - 60], 13, [55 - 60], *, United-States, *, White, *, *, *, >50K
[50 - 60], 13, [55 - 60], *, United-States, *, White, *, *, *, >50K
[50 - 60], 13, [55 - 60], *, United-States, *, White, *, *, *, >50K
[50 - 60], 13, [55 - 60], *, United-States, *, White, *, *, *, <=50K
[50 - 60], 13, [55 - 60], *, United-States, *, White, *, *, *, <=50K
[50 - 60], 13, [55 - 60], *, United-States, *, White, *, *, *, >50K
[50 - 60], 13, [55 - 60], *, United-States, *, White, *, *, *, >50K
[50 - 60], 13, [55 - 60], *, United-States, *, White, *, *, *, >50K
[47 - 56], [9 - 10], 60, Self, United-States, Male, White, *, *, *, <=50K
[47 - 56], [9 - 10], 60, Self, United-States, Male, White, *, *, *, >50K
[47 - 56], [9 - 10], 60, Self, United-States, Male, White, *, *, *, <=50K
[47 - 56], [9 - 10], 60, Self, United-States, Male, White, *, *, *, <=50K
[47 - 56], [9 - 10], 60, Self, United-States, Male, White, *, *, *, <=50K
[47 - 56], [9 - 10], 60, Self, United-States, Male, White, *, *, *, <=50K
[47 - 56], [9 - 10], 60, Self, United-States, Male, White, *, *, *, >50K
[47 - 56], [9 - 10], 60, Self, United-States, Male, White, *, *, *, >50K
[46 - 53], [3 - 9], [40 - 50], *, America, *, *, *, *, *, <=50K
[46 - 53], [3 - 9], [40 - 50], *, America, *, *, *, *, *, <=50K
[46 - 53], [3 - 9], [40 - 50], *, America, *, *, *, *, *, <=50K
[46 - 53], [3 - 9], [40 - 50], *, America, *, *, *, *, *, <=50K
[46 - 53], [3 - 9], [40 - 50], *, America, *, *, *, *, *, <=50K
[46 - 53], [3 - 9], [40 - 50], *, America, *, *, *, *, *, <=50K
[46 - 53], [3 - 9], [40 - 50], *, America, *, *, *, *, *, <=50K
[46 - 53], [3 - 9], [40 - 50], *, America, *, *, *, *, *, <=50K
[30 - 38], 9, [40 - 45], *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[30 - 38], 9, [40 - 45], *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[30 - 38], 9, [40 - 45], *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[30 - 38], 9, [40 - 45], *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[30 - 38], 9, [40 - 45], *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[30 - 38], 9, [40 - 45], *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[30 - 38], 9, [40 - 45], *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[30 - 38], 9, [40 - 45], *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[29 - 35], 10, [58 - 60], *, United-States, Male, *, *, *, *, <=50K
[29 - 35], 10, [58 - 60], *, United-States, Male, *, *, *, *, <=50K
[29 - 35], 10, [58 - 60], *, United-States, Male, *, *, *, *, <=50K
[29 - 35], 10, [58 - 60], *, United-States, Male, *, *, *, *, <=50K
[29 - 35], 10, [58 - 60], *, United-States, Male, *, *, *, *, <=50K
[29 - 35], 10, [58 - 60], *, United-States, Male, *, *, *, *, <=50K
[29 - 35], 10, [58 - 60], *, United-States, Male, *, *, *, *, <=50K
[29 - 35], 10, [58 - 60], *, United-States, Male, *, *, *, *, >50K
[19 - 23], 10, [32 - 40], Private, America, Male, *, *, *, *, <=50K
[19 - 23], 10, [32 - 40], Private, America, Male, *, *, *, *, <=50K
[19 - 23], 10, [32 - 40], Private, America, Male, *, *, *, *, <=50K
[19 - 23], 10, [32 - 40], Private, America, Male, *, *, *, *, <=50K
[19 - 23], 10, [32 - 40], Private, America, Male, *, *, *, *, <=50K
[19 - 23], 10, [32 - 40], Private, America, Male, *, *, *, *, <=50K
[19 - 23], 10, [32 - 40], Private, America, Male, *, *, *, *, <=50K
[19 - 23], 10, [32 - 40], Private, America, Male, *, *, *, *, <=50K
[29 - 40], 13, 70, Self, United-States, *, *, *, *, *, >50K
[29 - 40], 13, 70, Self, United-States, *, *, *, *, *, <=50K
[29 - 40], 13, 70, Self, United-States, *, *, *, *, *, <=50K
[29 - 40], 13, 70, Self, United-States, *, *, *, *, *, >50K
[29 - 40], 13, 70, Self, United-States, *, *, *, *, *, >50K
[29 - 40], 13, 70, Self, United-States, *, *, *, *, *, <=50K
[29 - 40], 13, 70, Self, United-States, *, *, *, *, *, <=50K
[29 - 40], 13, 70, Self, United-States, *, *, *, *, *, <=50K
79, [10 - 14], [20 - 40], Self, America, *, White, *, *, *, <=50K
79, [10 - 14], [20 - 40], Self, America, *, White, *, *, *, >50K
79, [10 - 14], [20 - 40], Self, America, *, White, *, *, *, <=50K
79, [10 - 14], [20 - 40], Self, America, *, White, *, *, *, <=50K
79, [10 - 14], [20 - 40], Self, America, *, White, *, *, *, <=50K
79, [10 - 14], [20 - 40], Self, America, *, White, *, *, *, <=50K
79, [10 - 14], [20 - 40], Self, America, *, White, *, *, *, >50K
79, [10 - 14], [20 - 40], Self, America, *, White, *, *, *, <=50K
[27 - 31], 9, 40, Private, America, *, White, *, *, *, <=50K
[27 - 31], 9, 40, Private, America, *, White, *, *, *, <=50K
[27 - 31], 9, 40, Private, America, *, White, *, *, *, <=50K
[27 - 31], 9, 40, Private, America, *, White, *, *, *, <=50K
[27 - 31], 9, 40, Private, America, *, White, *, *, *, <=50K
[27 - 31], 9, 40, Private, America, *, White, *, *, *, <=50K
[27 - 31], 9, 40, Private, America, *, White, *, *, *, <=50K
[27 - 31], 9, 40, Private, America, *, White, *, *, *, <=50K
18, 7, [22 - 40], Private, United-States, *, White, Never-married, Own-child, *, <=50K
18, 7, [22 - 40], Private, United-States, *, White, Never-married, Own-child, *, <=50K
18, 7, [22 - 40], Private, United-States, *, White, Never-married, Own-child, *, <=50K
18, 7, [22 - 40], Private, United-States, *, White, Never-married, Own-child, *, <=50K
18, 7, [22 - 40], Private, United-States, *, White, Never-married, Own-child, *, <=50K
18, 7, [22 - 40], Private, United-States, *, White, Never-married, Own-child, *, <=50K
18, 7, [22 - 40], Private, United-States, *, White, Never-married, Own-child, *, <=50K
18, 7, [22 - 40], Private, United-States, *, White, Never-married, Own-child, *, <=50K
[18 - 28], 9, [30 - 41], *, *, *, *, *, *, *, <=50K
[18 - 28], 9, [30 - 41], *, *, *, *, *, *, *, <=50K
[18 - 28], 9, [30 - 41], *, *, *, *, *, *, *, <=50K
[18 - 28], 9, [30 - 41], *, *, *, *, *, *, *, <=50K
[18 - 28], 9, [30 - 41], *, *, *, *, *, *, *, <=50K
