age, education-num, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
39, 9, 80, Private, United-States, Male, White, Divorced, Not-in-family, *, <=50K
49, 9, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
49, 9, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
[23 - 24], 12, 52, Gov, United-States, Male, White, *, *, Protective-serv, <=50K
[23 - 24], 12, 52, Gov, United-States, Male, White, *, *, Protective-serv, <=50K
[20 - 21], 10, [44 - 45], Private, United-States, Male, *, Never-married, Own-child, Sales, <=50K
[20 - 21], 10, [44 - 45], Private, United-States, Male, *, Never-married, Own-child, Sales, <=50K
45, 13, [40 - 45], Private, United-States, Male, White, Divorced, *, Exec-managerial, <=50K
45, 13, [40 - 45], Private, United-States, Male, White, Divorced, *, Exec-managerial, >50K
[30 - 31], 10, 40, Gov, United-States, Male, White, Married-civ-spouse, *, *, <=50K
[30 - 31], 10, 40, Gov, United-States, Male, White, Married-civ-spouse, *, *, <=50K
22, 10, 15, *, United-States, Male, *, *, *, services, <=50K
22, 10, 15, *, United-States, Male, *, *, *, services, <=50K
48, 7, [40 - 46], Private, Puerto-Rico, *, *, *, Unmarried, Machine-op-inspct, <=50K
48, 7, [40 - 46], Private, Puerto-Rico, *, *, *, Unmarried, Machine-op-inspct, <=50K
21, 10, 40, Private, United-States, Male, White, Never-married, Own-child, Machine-op-inspct, <=50K
21, 10, 40, Private, United-States, Male, White, Never-married, Own-child, Machine-op-inspct, <=50K
[19 - 23], 9, 25, Private, United-States, Female, White, *, *, *, <=50K
[19 - 23], 9, 25, Private, United-States, Female, White, *, *, *, <=50K
48, [12 - 13], 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
48, [12 - 13], 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
53, 13, 40, Self, America, Male, White, Married-civ-spouse, Husband, services, <=50K
53, 13, 40, Self, America, Male, White, Married-civ-spouse, Husband, services, <=50K
[24 - 25], 13, [50 - 55], Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[24 - 25], 13, [50 - 55], Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
49, 9, 40, *, United-States, Female, *, Separated, Unmarried, Adm-clerical, <=50K
49, 9, 40, *, United-States, Female, *, Separated, Unmarried, Adm-clerical, <=50K
[53 - 55], 9, [38 - 40], Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[53 - 55], 9, [38 - 40], Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
41, 11, 40, State-gov, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
41, 11, 40, State-gov, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, >50K
[29 - 32], 11, [43 - 45], Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K
[29 - 32], 11, [43 - 45], Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K
25, 10, 40, Private, *, Female, *, Married-civ-spouse, Wife, bureaucracy, <=50K
25, 10, 40, Private, *, Female, *, Married-civ-spouse, Wife, bureaucracy, <=50K
[47 - 48], [15 - 16], 60, Self, America, *, White, Married-civ-spouse, *, Prof-specialty, >50K
[47 - 48], [15 - 16], 60, Self, America, *, White, Married-civ-spouse, *, Prof-specialty, >50K
[50 - 51], 13, 55, *, United-States, Male, White, *, *, Exec-managerial, >50K
[50 - 51], 13, 55, *, United-States, Male, White, *, *, Exec-managerial, >50K
47, 9, 60, Self, United-States, Male, White, *, *, *, <=50K
47, 9, 60, Self, United-States, Male, White, *, *, *, <=50K
[43 - 44], 10, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Tech-support, >50K
[43 - 44], 10, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Tech-support, <=50K
[46 - 52], 3, 40, Private, Mexico, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, <=50K
[46 - 52], 3, 40, Private, Mexico, Male, White, Married-civ-spouse, Husband, Machine-op-inspct, <=50K
[35 - 38], 11, 40, Private, America, Male, White, Married-civ-spouse, Husband, *, <=50K
[35 - 38], 11, 40, Private, America, Male, White, Married-civ-spouse, Husband, *, >50K
41, 9, [48 - 50], Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
41, 9, [48 - 50], Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
30, 9, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
30, 9, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
[30 - 33], 13, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[30 - 33], 13, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
42, 16, 45, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
42, 16, 45, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
29, 10, [58 - 60], Private, United-States, Male, White, Divorced, Not-in-family, *, <=50K
29, 10, [58 - 60], Private, United-States, Male, White, Divorced, Not-in-family, *, <=50K
[36 - 37], 9, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
[36 - 37], 9, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
28, 10, 40, Private, United-States, Female, White, *, Not-in-family, *, <=50K
28, 10, 40, Private, United-States, Female, White, *, Not-in-family, *, <=50K
53, 9, 40, Private, United-States, Female, White, Married-civ-spouse, Wife, *, >50K
53, 9, 40, Private, United-States, Female, White, Married-civ-spouse, Wife, *, <=50K
49, 10, 50, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
49, 10, 50, Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
19, 10, 32, Private, America, Male, White, Never-married, Own-child, services, <=50K
19, 10, 32, Private, America, Male, White, Never-married, Own-child, services, <=50K
31, 13, 40, Private, *, *, Black, *, Own-child, *, <=50K
31, 13, 40, Private, *, *, Black, *, Own-child, *, <=50K
[29 - 33], 13, 70, Self, United-States, Male, White, Married-civ-spouse, Husband, services, >50K
[29 - 33], 13, 70, Self, United-States, Male, White, Married-civ-spouse, Husband, services, <=50K
[23 - 24], 10, 40, Private, United-States, Male, White, Never-married, Not-in-family, Machine-op-inspct, <=50K
[23 - 24], 10, 40, Private, United-States, Male, White, Never-married, Not-in-family, Machine-op-inspct, <=50K
79, [10 - 11], 20, Private, America, *, White, *, *, *, <=50K
79, [10 - 11], 20, Private, America, *, White, *, *, *, <=50K
27, 9, 40, Private, America, Male, White, Never-married, *, Other-service, <=50K
27, 9, 40, Private, America, Male, White, Never-married, *, Other-service, <=50K
40, 12, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Adm-clerical, <=50K
40, 12, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, Adm-clerical, >50K
18, 7, 22, Private, United-States, *, White, Never-married, Own-child, *, <=50K
18, 7, 22, Private, United-States, *, White, Never-married, Own-child, *, <=50K
31, 4, 40, *, America, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K
31, 4, 40, *, America, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K
[18 - 19], 9, 30, Private, America, Male, *, Never-married, *, Sales, <=50K
[18 - 19], 9, 30, Private, America, Male, *, Never-married, *, Sales, <=50K
59, 9, 48, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
59, 9, 48, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
44, 9, 40, Private, United-States, Female, White, Divorced, Not-in-family, *, >50K
44, 9, 40, Private, United-States, Female, White, Divorced, Not-in-family, *, <=50K
[53 - 58], 9, 35, Self, United-States, Female, White, *, *, Sales, <=50K
[53 - 58], 9, 35, Self, United-States, Female, White, *, *, Sales, >50K
[49 - 51], 9, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
[49 - 51], 9, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
33, 14, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, <=50K
33, 14, 50, Private, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
30, [5 - 6], 40, Private, United-States, Male, White, Never-married, Not-in-family, services, <=50K
30, [5 - 6], 40, Private, United-States, Male, White, Never-married, Not-in-family, services, <=50K
[43 - 47], 16, 50, *, United-States, Female, White, Never-married, Not-in-family, Prof-specialty, >50K
[43 - 47], 16, 50, *, United-States, Female, White, Never-married, Not-in-family, Prof-specialty, <=50K
[57 - 59], 11, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, services, <=50K
[57 - 59], 11, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, services, <=50K
37, 10, 40, Private, America, Female, White, Divorced, Unmarried, *, <=50K
37, 10, 40, Private, America, Female, White, Divorced, Unmarried, *, <=50K
28, 10, 25, Private, United-States, Female, *, *, *, *, <=50K
28, 10, 25, Private, United-States, Female, *, *, *, *, <=50K
34, 13, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
34, 13, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
29, 10, 50, Local-gov, United-States, Male, *, *, Not-in-family, Handlers-cleaners, <=50K
29, 10, 50, Local-gov, United-States, Male, *, *, Not-in-family, Handlers-cleaners, <=50K
37, 10, [48 - 50], Private, United-States, Male, White, Married-civ-spouse, Husband, services, >50K
37, 10, [48 - 50], Private, United-States, Male, White, Married-civ-spouse, Husband, services, >50K
[48 - 50], 12, 40, Private, *, Female, White, Divorced, *, *, <=50K
[48 - 50], 12, 40, Private, *, Female, White, Divorced, *, *, <=50K
[32 - 34], 9, 40, *, United-States, Male, Black, Never-married, *, *, <=50K
[32 - 34], 9, 40, *, United-States, Male, Black, Never-married, *, *, <=50K
76, 14, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
76, 14, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
44, 13, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, >50K
44, 13, 60, Private, United-States, Male, White, Married-civ-spouse, Husband, Exec-managerial, <=50K
[20 - 21], 10, 40, Private, United-States, Female, White, Never-married, Own-child, services, <=50K
[20 - 21], 10, 40, Private, United-States, Female, White, Never-married, Own-child, services, <=50K
29, 9, 40, Private, United-States, Male, White, Never-married, Not-in-family, manual-labor, <=50K
29, 9, 40, Private, United-States, Male, White, Never-married, Not-in-family, manual-labor, <=50K
[32 - 33], 9, 40, Self, United-States, *, White, Married-civ-spouse, *, Craft-repair, >50K
[32 - 33], 9, 40, Self, United-States, *, White, Married-civ-spouse, *, Craft-repair, >50K
30, 7, 40, Private, United-States, *, White, Never-married, *, *, <=50K
30, 7, 40, Private, United-States, *, White, Never-married, *, *, <=50K
[31 - 34], 9, 40, *, United-States, Female, White, Never-married, Not-in-family, Adm-clerical, <=50K
[31 - 34], 9, 40, *, United-States, Female, White, Never-married, Not-in-family, Adm-clerical, <=50K
[24 - 26], 13, 40, Private, United-States, Male, White, Never-married, *, Sales, <=50K
[24 - 26], 13, 40, Private, United-States, Male, White, Never-married, *, Sales, <=50K
56, [9 - 10], 50, Self, North-America, Male, White, Married-civ-spouse, Husband, services, >50K
56, [9 - 10], 50, Self, North-America, Male, White, Married-civ-spouse, Husband, services, <=50K
36, 9, 40, Private, United-States, *, White, Never-married, *, manual-labor, <=50K
36, 9, 40, Private, United-States, *, White, Never-married, *, manual-labor, <=50K
[53 - 54], 5, 50, Self, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
[53 - 54], 5, 50, Self, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, >50K
49, 11, 40, *, United-States, Male, *, Married-civ-spouse, Husband, Craft-repair, >50K
49, 11, 40, *, United-States, Male, *, Married-civ-spouse, Husband, Craft-repair, >50K
[55 - 56], 10, 56, Self, United-States, Male, White, Married-civ-spouse, Husband, Sales, <=50K
[55 - 56], 10, 56, Self, United-States, Male, White, Married-civ-spouse, Husband, Sales, <=50K
[22 - 24], 9, 41, Private, United-States, Male, White, Never-married, *, Craft-repair, <=50K
[22 - 24], 9, 41, Private, United-States, Male, White, Never-married, *, Craft-repair, <=50K
[29 - 32], 13, 50, *, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, >50K
[29 - 32], 13, 50, *, United-States, Male, White, Married-civ-spouse, Husband, Prof-specialty, <=50K
[19 - 20], 10, 35, Private, United-States, Male, *, Never-married, *, services, <=50K
[19 - 20], 10, 35, Private, United-States, Male, *, Never-married, *, services, <=50K
47, 13, 40, Private, United-States, Female, White, *, *, *, >50K
47, 13, 40, Private, United-States, Female, White, *, *, *, <=50K
[20 - 22], 10, [28 - 30], Private, United-States, *, White, Never-married, Own-child, *, <=50K
[20 - 22], 10, [28 - 30], Private, United-States, *, White, Never-married, Own-child, *, <=50K
[31 - 33], 12, [40 - 45], Private, *, Male, White, Married-civ-spouse, Husband, *, >50K
[31 - 33], 12, [40 - 45], Private, *, Male, White, Married-civ-spouse, Husband, *, <=50K
39, 10, 40, Private, United-States, Male, White, Divorced, Not-in-family, Craft-repair, <=50K
39, 10, 40, Private, United-States, Male, White, Divorced, Not-in-family, Craft-repair, <=50K
[28 - 35], 12, 60, Private, United-States, Female, White, Never-married, Not-in-family, *, <=50K
[28 - 35], 12, 60, Private, United-States, Female, White, Never-married, Not-in-family, *, <=50K
[24 - 25], 9, 40, Private, United-States, Female, White, Never-married, *, Other-service, <=50K
[24 - 25], 9, 40, Private, United-States, Female, White, Never-married, *, Other-service, <=50K
[38 - 39], 9, [35 - 40], Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[38 - 39], 9, [35 - 40], Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[37 - 38], 13, 50, Private, *, Male, White, Married-civ-spouse, Husband, Sales, <=50K
[37 - 38], 13, 50, Private, *, Male, White, Married-civ-spouse, Husband, Sales, <=50K
46, 12, 36, Private, United-States, Female, *, *, Not-in-family, services, <=50K
46, 12, 36, Private, United-States, Female, *, *, Not-in-family, services, <=50K
38, 14, 40, Federal-gov, *, Male, White, *, *, Prof-specialty, >50K
38, 14, 40, Federal-gov, *, Male, White, *, *, Prof-specialty, <=50K
[43 - 45], [9 - 10], 60, Self, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, <=50K
[43 - 45], [9 - 10], 60, Self, United-States, Male, White, Married-civ-spouse, Husband, Craft-repair, >50K
[27 - 28], 11, [35 - 40], Private, United-States, Female, White, Married-civ-spouse, Wife, *, <=50K
[27 - 28], 11, [35 - 40], Private, United-States, Female, White, Married-civ-spouse, Wife, *, <=50K
20, 10, 20, Private, United-States, *, White, Never-married, Own-child, *, <=50K
20, 10, 20, Private, United-States, *, White, Never-married, Own-child, *, <=50K
61, 9, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
61, 9, 40, Self, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
27, 10, 40, Private, United-States, Female, White, Never-married, Own-child, services, <=50K
27, 10, 40, Private, United-States, Female, White, Never-married, Own-child, services, <=50K
[45 - 47], 11, 40, Private, United-States, *, White, Never-married, Not-in-family, services, >50K
[45 - 47], 11, 40, Private, United-States, *, White, Never-married, Not-in-family, services, <=50K
70, 10, 40, Private, United-States, Male, White, Never-married, *, services, <=50K
70, 10, 40, Private, United-States, Male, White, Never-married, *, services, >50K
[31 - 32], 9, 30, Private, United-States, Female, *, *, *, *, <=50K
[31 - 32], 9, 30, Private, United-States, Female, *, *, *, *, <=50K
22, 10, [24 - 30], Private, United-States, Male, White, Married-civ-spouse, Husband, services, <=50K
22, 10, [24 - 30], Private, United-States, Male, White, Married-civ-spouse, Husband, services, <=50K
36, 9, [24 - 25], Private, United-States, Female, White, *, Unmarried, services, <=50K
36, 9, [24 - 25], Private, United-States, Female, White, *, Unmarried, services, <=50K
[64 - 65], 7, 40, Private, United-States, Male, *, *, *, *, <=50K
[64 - 65], 7, 40, Private, United-States, Male, *, *, *, *, <=50K
47, 10, [38 - 40], *, America, Female, White, Divorced, Unmarried, *, <=50K
47, 10, [38 - 40], *, America, Female, White, Divorced, Unmarried, *, <=50K
33, 13, 40, *, *, Female, *, *, *, Exec-managerial, <=50K
33, 13, 40, *, *, Female, *, *, *, Exec-managerial, >50K
21, 9, [35 - 40], Private, United-States, Male, *, Never-married, Own-child, Craft-repair, <=50K
21, 9, [35 - 40], Private, United-States, Male, *, Never-married, Own-child, Craft-repair, <=50K
48, 9, 46, Private, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K
48, 9, 46, Private, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K
[23 - 26], 13, 40, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K
[23 - 26], 13, 40, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K
[71 - 74], 10, [2 - 9], Self, United-States, *, *, *, *, *, <=50K
[71 - 74], 10, [2 - 9], Self, United-States, *, *, *, *, *, <=50K
42, 13, 50, Private, *, Male, *, *, *, *, <=50K
42, 13, 50, Private, *, Male, *, *, *, *, >50K
[44 - 45], 14, 40, *, United-States, Female, *, Divorced, Unmarried, *, <=50K
[44 - 45], 14, 40, *, United-States, Female, *, Divorced, Unmarried, *, <=50K
[28 - 30], 9, 40, Private, *, Female, *, *, *, Exec-managerial, <=50K
[28 - 30], 9, 40, Private, *, Female, *, *, *, Exec-managerial, <=50K
45, 14, 40, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, services, >50K
45, 14, 40, Self-emp-not-inc, United-States, Male, White, Married-civ-spouse, Husband, services, <=50K
[46 - 47], 14, 40, Gov, United-States, Male, White, *, *, *, <=50K
[46 - 47], 14, 40, Gov, United-States, Male, White, *, *, *, <=50K
18, 7, 16, Private, United-States, Male, White, Never-married, Own-child, *, <=50K
18, 7, 16, Private, United-States, Male, White, Never-married, Own-child, *, <=50K
[66 - 67], 11, [20 - 24], *, United-States, Female, White, *, Not-in-family, services, <=50K
[66 - 67], 11, [20 - 24], *, United-States, Female, White, *, Not-in-family, services, <=50K
28, 9, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
28, 9, 40, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[51 - 52], 10, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[51 - 52], 10, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
27, 13, 50, Private, United-States, Male, White, Never-married, Not-in-family, Craft-repair, <=50K
27, 13, 50, Private, United-States, Male, White, Never-married, Not-in-family, Craft-repair, <=50K
27, 9, [25 - 35], Private, United-States, Female, White, *, Unmarried, services, <=50K
27, 9, [25 - 35], Private, United-States, Female, White, *, Unmarried, services, <=50K
[18 - 19], [9 - 10], 12, Private, United-States, Male, White, Never-married, Own-child, *, <=50K
[18 - 19], [9 - 10], 12, Private, United-States, Male, White, Never-married, Own-child, *, <=50K
44, 10, [38 - 40], *, United-States, Male, *, Married-civ-spouse, Husband, Exec-managerial, >50K
44, 10, [38 - 40], *, United-States, Male, *, Married-civ-spouse, Husband, Exec-managerial, <=50K
[43 - 46], 10, 40, Private, United-States, Female, White, Divorced, Not-in-family, *, <=50K
[43 - 46], 10, 40, Private, United-States, Female, White, Divorced, Not-in-family, *, <=50K
[30 - 41], 10, 45, Private, United-States, Male, Black, Never-married, Not-in-family, Craft-repair, <=50K
[30 - 41], 10, 45, Private, United-States, Male, Black, Never-married, Not-in-family, Craft-repair, <=50K
37, 10, [42 - 45], Gov, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
37, 10, [42 - 45], Gov, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[34 - 36], 9, 40, Private, United-States, Male, Black, Married-civ-spouse, Husband, *, <=50K
[34 - 36], 9, 40, Private, United-States, Male, Black, Married-civ-spouse, Husband, *, <=50K
41, 13, 40, Self-emp-not-inc, United-States, Female, White, *, Not-in-family, *, <=50K
41, 13, 40, Self-emp-not-inc, United-States, Female, White, *, Not-in-family, *, <=50K
[58 - 76], 16, [1 - 10], *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K
[58 - 76], 16, [1 - 10], *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
[38 - 41], 10, 28, *, United-States, Female, Black, Divorced, Not-in-family, *, <=50K
[38 - 41], 10, 28, *, United-States, Female, Black, Divorced, Not-in-family, *, <=50K
[24 - 25], 10, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
[24 - 25], 10, 40, Private, United-States, Male, White, Married-civ-spouse, Husband, manual-labor, <=50K
41, 13, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, <=50K
41, 13, 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, >50K
23, 3, 40, Private, Mexico, *, White, Married-civ-spouse, Other-relative, manual-labor, <=50K
23, 3, 40, Private, Mexico, *, White, Married-civ-spouse, Other-relative, manual-labor, <=50K
[40 - 41], 14, [55 - 65], *, United-States, *, White, *, *, Exec-managerial, >50K
[40 - 41], 14, [55 - 65], *, United-States, *, White, *, *, Exec-managerial, >50K
[24 - 26], 9, 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K
[24 - 26], 9, 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K
26, 14, 40, Private, United-States, Female, White, Never-married, Not-in-family, services, <=50K
26, 14, 40, Private, United-States, Female, White, Never-married, Not-in-family, services, <=50K
42, 10, 40, Gov, United-States, Female, White, Never-married, Not-in-family, *, <=50K
42, 10, 40, Gov, United-States, Female, White, Never-married, Not-in-family, *, <=50K
[37 - 41], 9, [35 - 36], *, United-States, Female, White, Divorced, Unmarried, Adm-clerical, <=50K
[37 - 41], 9, [35 - 36], *, United-States, Female, White, Divorced, Unmarried, Adm-clerical, <=50K
18, [7 - 9], 40, Private, United-States, Female, White, Never-married, Own-child, Sales, <=50K
18, [7 - 9], 40, Private, United-States, Female, White, Never-married, Own-child, Sales, <=50K
36, 13, [36 - 45], Private, United-States, Male, *, Married-civ-spouse, Husband, services, >50K
36, 13, [36 - 45], Private, United-States, Male, *, Married-civ-spouse, Husband, services, <=50K
35, 9, 60, Private, United-States, Male, White, *, Not-in-family, manual-labor, <=50K
35, 9, 60, Private, United-States, Male, White, *, Not-in-family, manual-labor, <=50K
17, 7, 12, Private, United-States, *, White, Never-married, Own-child, services, <=50K
17, 7, 12, Private, United-States, *, White, Never-married, Own-child, services, <=50K
44, 9, 40, *, United-States, Male, Black, Married-civ-spouse, Husband, manual-labor, <=50K
44, 9, 40, *, United-States, Male, Black, Married-civ-spouse, Husband, manual-labor, <=50K
35, 10, 40, Private, United-States, Female, *, Never-married, Not-in-family, *, <=50K
35, 10, 40, Private, United-States, Female, *, Never-married, Not-in-family, *, <=50K
60, 9, 40, Self, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K
60, 9, 40, Self, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K
[37 - 38], 13, 60, Private, United-States, Male, *, *, *, *, >50K
