age, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income, education-num
[25 - 27], 40, Private, United-States, Female, *, *, *, *, <=50K, 10
[25 - 27], 40, Private, United-States, Female, *, *, *, *, <=50K, 13
[25 - 27], 40, Private, United-States, Female, *, *, *, *, <=50K, 13
[47 - 49], 60, Self, America, *, White, *, *, *, *, 15
[47 - 49], 60, Self, America, *, White, *, *, *, *, 9
[47 - 49], 60, Self, America, *, White, *, *, *, *, 16
[47 - 49], 60, Self, America, *, White, *, *, *, *, 13
[47 - 49], 60, Self, America, *, White, *, *, *, *, 9
[47 - 49], 60, Self, America, *, White, *, *, *, *, 9
[47 - 49], 60, Self, America, *, White, *, *, *, *, 14
[47 - 49], 60, Self, America, *, White, *, *, *, *, 16
[50 - 56], [55 - 58], *, North-America, Male, White, *, *, *, *, 13
[50 - 56], [55 - 58], *, North-America, Male, White, *, *, *, *, 9
[50 - 56], [55 - 58], *, North-America, Male, White, *, *, *, *, 10
[50 - 56], [55 - 58], *, North-America, Male, White, *, *, *, *, 13
[50 - 56], [55 - 58], *, North-America, Male, White, *, *, *, *, 10
[50 - 56], [55 - 58], *, North-America, Male, White, *, *, *, *, 10
[50 - 56], [55 - 58], *, North-America, Male, White, *, *, *, *, 10
[50 - 56], [55 - 58], *, North-America, Male, White, *, *, *, *, 10
46, 40, *, America, Male, *, *, *, *, *, 3
46, 40, *, America, Male, *, *, *, *, *, 14
46, 40, *, America, Male, *, *, *, *, *, 9
46, 40, *, America, Male, *, *, *, *, *, 9
46, 40, *, America, Male, *, *, *, *, *, 9
46, 40, *, America, Male, *, *, *, *, *, 9
46, 40, *, America, Male, *, *, *, *, *, 14
46, 40, *, America, Male, *, *, *, *, *, 10
[29 - 37], [58 - 60], Self, United-States, *, White, *, *, *, <=50K, 10
[29 - 37], [58 - 60], Self, United-States, *, White, *, *, *, <=50K, 12
[29 - 37], [58 - 60], Self, United-States, *, White, *, *, *, <=50K, 9
[29 - 37], [58 - 60], Self, United-States, *, White, *, *, *, <=50K, 9
[29 - 37], [58 - 60], Self, United-States, *, White, *, *, *, <=50K, 13
[29 - 37], [58 - 60], Self, United-States, *, White, *, *, *, <=50K, 9
[29 - 37], [58 - 60], Self, United-States, *, White, *, *, *, <=50K, 9
[29 - 37], [58 - 60], Self, United-States, *, White, *, *, *, <=50K, 12
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 10
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 9
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 10
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 7
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 9
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 10
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 9
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 13
[53 - 54], 40, Private, United-States, *, *, *, *, *, *, 9
[53 - 54], 40, Private, United-States, *, *, *, *, *, *, 9
[53 - 54], 40, Private, United-States, *, *, *, *, *, *, 13
[53 - 54], 40, Private, United-States, *, *, *, *, *, *, 10
[53 - 54], 40, Private, United-States, *, *, *, *, *, *, 9
[53 - 54], 40, Private, United-States, *, *, *, *, *, *, 9
[53 - 54], 40, Private, United-States, *, *, *, *, *, *, 2
[53 - 54], 40, Private, United-States, *, *, *, *, *, *, 9
[19 - 22], [32 - 40], *, United-States, *, *, Never-married, *, *, <=50K, 10
[19 - 22], [32 - 40], *, United-States, *, *, Never-married, *, *, <=50K, 9
[19 - 22], [32 - 40], *, United-States, *, *, Never-married, *, *, <=50K, 10
[19 - 22], [32 - 40], *, United-States, *, *, Never-married, *, *, <=50K, 9
[19 - 22], [32 - 40], *, United-States, *, *, Never-married, *, *, <=50K, 10
[19 - 22], [32 - 40], *, United-States, *, *, Never-married, *, *, <=50K, 10
[19 - 22], [32 - 40], *, United-States, *, *, Never-married, *, *, <=50K, 9
[19 - 22], [32 - 40], *, United-States, *, *, Never-married, *, *, <=50K, 10
[31 - 33], 40, *, *, *, *, *, *, *, <=50K, 13
[31 - 33], 40, *, *, *, *, *, *, *, <=50K, 9
[31 - 33], 40, *, *, *, *, *, *, *, <=50K, 13
[31 - 33], 40, *, *, *, *, *, *, *, <=50K, 13
[31 - 33], 40, *, *, *, *, *, *, *, <=50K, 10
[31 - 33], 40, *, *, *, *, *, *, *, <=50K, 9
[31 - 33], 40, *, *, *, *, *, *, *, <=50K, 10
[31 - 33], 40, *, *, *, *, *, *, *, <=50K, 16
[29 - 40], [70 - 72], *, America, *, *, *, *, *, *, 13
[29 - 40], [70 - 72], *, America, *, *, *, *, *, *, 13
[29 - 40], [70 - 72], *, America, *, *, *, *, *, *, 13
[29 - 40], [70 - 72], *, America, *, *, *, *, *, *, 13
[29 - 40], [70 - 72], *, America, *, *, *, *, *, *, 11
[29 - 40], [70 - 72], *, America, *, *, *, *, *, *, 9
[29 - 40], [70 - 72], *, America, *, *, *, *, *, *, 9
[29 - 40], [70 - 72], *, America, *, *, *, *, *, *, 13
79, [20 - 40], *, America, *, White, *, *, *, *, 10
79, [20 - 40], *, America, *, White, *, *, *, *, 14
79, [20 - 40], *, America, *, White, *, *, *, *, 11
79, [20 - 40], *, America, *, White, *, *, *, *, 11
79, [20 - 40], *, America, *, White, *, *, *, *, 10
79, [20 - 40], *, America, *, White, *, *, *, *, 14
79, [20 - 40], *, America, *, White, *, *, *, *, 11
79, [20 - 40], *, America, *, White, *, *, *, *, 10
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 9
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 9
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 13
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 13
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 12
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 5
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 6
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 9
[59 - 67], [48 - 50], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
[59 - 67], [48 - 50], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 7
[59 - 67], [48 - 50], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
[59 - 67], [48 - 50], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
[59 - 67], [48 - 50], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
[59 - 67], [48 - 50], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
[59 - 67], [48 - 50], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
[59 - 67], [48 - 50], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 15
[44 - 45], 40, *, United-States, Female, *, *, *, *, *, 9
[44 - 45], 40, *, United-States, Female, *, *, *, *, *, 11
[44 - 45], 40, *, United-States, Female, *, *, *, *, *, 14
[44 - 45], 40, *, United-States, Female, *, *, *, *, *, 10
[44 - 45], 40, *, United-States, Female, *, *, *, *, *, 9
[44 - 45], 40, *, United-States, Female, *, *, *, *, *, 9
[44 - 45], 40, *, United-States, Female, *, *, *, *, *, 9
[44 - 45], 40, *, United-States, Female, *, *, *, *, *, 13
[43 - 47], [50 - 54], *, America, *, *, *, *, *, *, 16
[43 - 47], [50 - 54], *, America, *, *, *, *, *, *, 14
[43 - 47], [50 - 54], *, America, *, *, *, *, *, *, 13
[43 - 47], [50 - 54], *, America, *, *, *, *, *, *, 10
[43 - 47], [50 - 54], *, America, *, *, *, *, *, *, 10
[43 - 47], [50 - 54], *, America, *, *, *, *, *, *, 10
[43 - 47], [50 - 54], *, America, *, *, *, *, *, *, 7
[43 - 47], [50 - 54], *, America, *, *, *, *, *, *, 12
[28 - 36], 25, Private, United-States, *, *, *, *, *, *, 10
[28 - 36], 25, Private, United-States, *, *, *, *, *, *, 10
[28 - 36], 25, Private, United-States, *, *, *, *, *, *, 9
[28 - 36], 25, Private, United-States, *, *, *, *, *, *, 9
[28 - 36], 25, Private, United-States, *, *, *, *, *, *, 13
[28 - 36], 25, Private, United-States, *, *, *, *, *, *, 6
[28 - 36], 25, Private, United-States, *, *, *, *, *, *, 12
[28 - 36], 25, Private, United-States, *, *, *, *, *, *, 9
[37 - 40], 48, *, *, Male, White, Married-civ-spouse, Husband, *, *, 10
[37 - 40], 48, *, *, Male, White, Married-civ-spouse, Husband, *, *, 14
[37 - 40], 48, *, *, Male, White, Married-civ-spouse, Husband, *, *, 4
[37 - 40], 48, *, *, Male, White, Married-civ-spouse, Husband, *, *, 10
[37 - 40], 48, *, *, Male, White, Married-civ-spouse, Husband, *, *, 13
[37 - 40], 48, *, *, Male, White, Married-civ-spouse, Husband, *, *, 11
[37 - 40], 48, *, *, Male, White, Married-civ-spouse, Husband, *, *, 9
[37 - 40], 48, *, *, Male, White, Married-civ-spouse, Husband, *, *, 10
[24 - 25], 40, *, United-States, Male, White, Never-married, *, *, <=50K, 13
[24 - 25], 40, *, United-States, Male, White, Never-married, *, *, <=50K, 13
[24 - 25], 40, *, United-States, Male, White, Never-married, *, *, <=50K, 9
[24 - 25], 40, *, United-States, Male, White, Never-married, *, *, <=50K, 6
[24 - 25], 40, *, United-States, Male, White, Never-married, *, *, <=50K, 9
[24 - 25], 40, *, United-States, Male, White, Never-married, *, *, <=50K, 10
[24 - 25], 40, *, United-States, Male, White, Never-married, *, *, <=50K, 10
[24 - 25], 40, *, United-States, Male, White, Never-married, *, *, <=50K, 9
[49 - 50], [40 - 42], *, America, *, *, *, *, *, *, 11
[49 - 50], [40 - 42], *, America, *, *, *, *, *, *, 12
[49 - 50], [40 - 42], *, America, *, *, *, *, *, *, 10
[49 - 50], [40 - 42], *, America, *, *, *, *, *, *, 9
[49 - 50], [40 - 42], *, America, *, *, *, *, *, *, 13
[49 - 50], [40 - 42], *, America, *, *, *, *, *, *, 12
[49 - 50], [40 - 42], *, America, *, *, *, *, *, *, 9
[49 - 50], [40 - 42], *, America, *, *, *, *, *, *, 11
29, 50, *, United-States, *, White, *, *, *, *, 13
29, 50, *, United-States, *, White, *, *, *, *, 9
29, 50, *, United-States, *, White, *, *, *, *, 10
29, 50, *, United-States, *, White, *, *, *, *, 7
29, 50, *, United-States, *, White, *, *, *, *, 10
29, 50, *, United-States, *, White, *, *, *, *, 12
29, 50, *, United-States, *, White, *, *, *, *, 9
29, 50, *, United-States, *, White, *, *, *, *, 11
[38 - 43], [35 - 40], *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
[38 - 43], [35 - 40], *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 13
[38 - 43], [35 - 40], *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 13
