age, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income, education-num
[23 - 25], [30 - 35], Private, America, *, White, Never-married, *, *, <=50K, 9
[32 - 37], 50, *, United-States, Male, *, *, *, *, *, 12
[32 - 37], 50, *, United-States, Male, *, *, *, *, *, 10
[32 - 37], 50, *, United-States, Male, *, *, *, *, *, 13
[32 - 37], 50, *, United-States, Male, *, *, *, *, *, 13
[32 - 37], 50, *, United-States, Male, *, *, *, *, *, 10
[32 - 37], 50, *, United-States, Male, *, *, *, *, *, 8
[32 - 37], 50, *, United-States, Male, *, *, *, *, *, 11
[34 - 36], 45, Self, *, *, *, *, *, *, <=50K, 4
[34 - 36], 45, Self, *, *, *, *, *, *, <=50K, 13
[34 - 36], 45, Self, *, *, *, *, *, *, <=50K, 12
[34 - 36], 45, Self, *, *, *, *, *, *, <=50K, 13
[34 - 36], 45, Self, *, *, *, *, *, *, <=50K, 9
[34 - 36], 45, Self, *, *, *, *, *, *, <=50K, 12
[34 - 36], 45, Self, *, *, *, *, *, *, <=50K, 13
[25 - 27], [35 - 40], *, United-States, *, White, *, *, *, <=50K, 9
[25 - 27], [35 - 40], *, United-States, *, White, *, *, *, <=50K, 11
[25 - 27], [35 - 40], *, United-States, *, White, *, *, *, <=50K, 10
[25 - 27], [35 - 40], *, United-States, *, White, *, *, *, <=50K, 9
[25 - 27], [35 - 40], *, United-States, *, White, *, *, *, <=50K, 9
[25 - 27], [35 - 40], *, United-States, *, White, *, *, *, <=50K, 14
[25 - 27], [35 - 40], *, United-States, *, White, *, *, *, <=50K, 10
32, 40, *, United-States, Male, *, *, *, *, <=50K, 9
32, 40, *, United-States, Male, *, *, *, *, <=50K, 4
32, 40, *, United-States, Male, *, *, *, *, <=50K, 9
32, 40, *, United-States, Male, *, *, *, *, <=50K, 7
32, 40, *, United-States, Male, *, *, *, *, <=50K, 10
32, 40, *, United-States, Male, *, *, *, *, <=50K, 9
32, 40, *, United-States, Male, *, *, *, *, <=50K, 10
[38 - 41], 50, *, *, Male, *, Married-civ-spouse, Husband, *, *, 7
[38 - 41], 50, *, *, Male, *, Married-civ-spouse, Husband, *, *, 13
[38 - 41], 50, *, *, Male, *, Married-civ-spouse, Husband, *, *, 13
[38 - 41], 50, *, *, Male, *, Married-civ-spouse, Husband, *, *, 9
[38 - 41], 50, *, *, Male, *, Married-civ-spouse, Husband, *, *, 10
[38 - 41], 50, *, *, Male, *, Married-civ-spouse, Husband, *, *, 9
[38 - 41], 50, *, *, Male, *, Married-civ-spouse, Husband, *, *, 8
[43 - 47], 45, Self, United-States, *, White, *, *, *, *, 14
[43 - 47], 45, Self, United-States, *, White, *, *, *, *, 16
[43 - 47], 45, Self, United-States, *, White, *, *, *, *, 10
[43 - 47], 45, Self, United-States, *, White, *, *, *, *, 11
[43 - 47], 45, Self, United-States, *, White, *, *, *, *, 13
[43 - 47], 45, Self, United-States, *, White, *, *, *, *, 13
[43 - 47], 45, Self, United-States, *, White, *, *, *, *, 3
[40 - 44], 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 16
[40 - 44], 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
[40 - 44], 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
[40 - 44], 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
[40 - 44], 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 12
[40 - 44], 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 15
[40 - 44], 60, Self, United-States, Male, White, Married-civ-spouse, Husband, *, *, 13
[35 - 36], 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 5
[35 - 36], 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 11
[35 - 36], 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 9
[35 - 36], 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 9
[35 - 36], 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 12
[35 - 36], 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 9
[35 - 36], 40, *, America, Male, *, Married-civ-spouse, Husband, *, *, 9
[59 - 61], [40 - 42], Private, *, *, White, *, *, *, *, 9
[59 - 61], [40 - 42], Private, *, *, White, *, *, *, *, 10
[59 - 61], [40 - 42], Private, *, *, White, *, *, *, *, 9
[59 - 61], [40 - 42], Private, *, *, White, *, *, *, *, 13
[59 - 61], [40 - 42], Private, *, *, White, *, *, *, *, 9
[59 - 61], [40 - 42], Private, *, *, White, *, *, *, *, 10
[59 - 61], [40 - 42], Private, *, *, White, *, *, *, *, 10
[56 - 59], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 13
[56 - 59], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 13
[56 - 59], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 11
[56 - 59], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
[56 - 59], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 14
[56 - 59], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
[56 - 59], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
[19 - 21], 40, Private, United-States, *, *, Never-married, Own-child, manual-labor, <=50K, 9
[19 - 21], 40, Private, United-States, *, *, Never-married, Own-child, manual-labor, <=50K, 10
[19 - 21], 40, Private, United-States, *, *, Never-married, Own-child, manual-labor, <=50K, 9
[19 - 21], 40, Private, United-States, *, *, Never-married, Own-child, manual-labor, <=50K, 9
[19 - 21], 40, Private, United-States, *, *, Never-married, Own-child, manual-labor, <=50K, 10
[19 - 21], 40, Private, United-States, *, *, Never-married, Own-child, manual-labor, <=50K, 9
[19 - 21], 40, Private, United-States, *, *, Never-married, Own-child, manual-labor, <=50K, 10
[49 - 52], 40, Private, America, Male, White, Married-civ-spouse, Husband, *, *, 9
[49 - 52], 40, Private, America, Male, White, Married-civ-spouse, Husband, *, *, 9
[49 - 52], 40, Private, America, Male, White, Married-civ-spouse, Husband, *, *, 13
[49 - 52], 40, Private, America, Male, White, Married-civ-spouse, Husband, *, *, 10
[49 - 52], 40, Private, America, Male, White, Married-civ-spouse, Husband, *, *, 4
[49 - 52], 40, Private, America, Male, White, Married-civ-spouse, Husband, *, *, 13
[49 - 52], 40, Private, America, Male, White, Married-civ-spouse, Husband, *, *, 2
[23 - 28], [52 - 55], *, United-States, Male, *, *, *, *, *, 12
[23 - 28], [52 - 55], *, United-States, Male, *, *, *, *, *, 13
[23 - 28], [52 - 55], *, United-States, Male, *, *, *, *, *, 15
[23 - 28], [52 - 55], *, United-States, Male, *, *, *, *, *, 12
[23 - 28], [52 - 55], *, United-States, Male, *, *, *, *, *, 9
[23 - 28], [52 - 55], *, United-States, Male, *, *, *, *, *, 13
[23 - 28], [52 - 55], *, United-States, Male, *, *, *, *, *, 10
[20 - 21], [44 - 45], Private, United-States, *, *, Never-married, Own-child, services, <=50K, 10
[20 - 21], [44 - 45], Private, United-States, *, *, Never-married, Own-child, services, <=50K, 10
[20 - 21], [44 - 45], Private, United-States, *, *, Never-married, Own-child, services, <=50K, 10
[20 - 21], [44 - 45], Private, United-States, *, *, Never-married, Own-child, services, <=50K, 7
[20 - 21], [44 - 45], Private, United-States, *, *, Never-married, Own-child, services, <=50K, 9
[20 - 21], [44 - 45], Private, United-States, *, *, Never-married, Own-child, services, <=50K, 9
[20 - 21], [44 - 45], Private, United-States, *, *, Never-married, Own-child, services, <=50K, 10
[45 - 46], 40, Self, United-States, *, White, *, *, *, <=50K, 13
[45 - 46], 40, Self, United-States, *, White, *, *, *, <=50K, 14
[45 - 46], 40, Self, United-States, *, White, *, *, *, <=50K, 9
[45 - 46], 40, Self, United-States, *, White, *, *, *, <=50K, 10
[45 - 46], 40, Self, United-States, *, White, *, *, *, <=50K, 12
[45 - 46], 40, Self, United-States, *, White, *, *, *, <=50K, 10
[45 - 46], 40, Self, United-States, *, White, *, *, *, <=50K, 13
30, 40, *, United-States, Male, White, *, *, *, <=50K, 10
30, 40, *, United-States, Male, White, *, *, *, <=50K, 5
30, 40, *, United-States, Male, White, *, *, *, <=50K, 9
30, 40, *, United-States, Male, White, *, *, *, <=50K, 9
30, 40, *, United-States, Male, White, *, *, *, <=50K, 9
30, 40, *, United-States, Male, White, *, *, *, <=50K, 9
30, 40, *, United-States, Male, White, *, *, *, <=50K, 13
[22 - 26], [15 - 16], *, *, *, *, *, *, *, <=50K, 10
[22 - 26], [15 - 16], *, *, *, *, *, *, *, <=50K, 7
[22 - 26], [15 - 16], *, *, *, *, *, *, *, <=50K, 13
[22 - 26], [15 - 16], *, *, *, *, *, *, *, <=50K, 10
[22 - 26], [15 - 16], *, *, *, *, *, *, *, <=50K, 12
[22 - 26], [15 - 16], *, *, *, *, *, *, *, <=50K, 10
[22 - 26], [15 - 16], *, *, *, *, *, *, *, <=50K, 10
[48 - 50], 40, *, *, *, White, *, *, *, <=50K, 7
[48 - 50], 40, *, *, *, White, *, *, *, <=50K, 12
[48 - 50], 40, *, *, *, White, *, *, *, <=50K, 9
[48 - 50], 40, *, *, *, White, *, *, *, <=50K, 12
[48 - 50], 40, *, *, *, White, *, *, *, <=50K, 12
[48 - 50], 40, *, *, *, White, *, *, *, <=50K, 11
[48 - 50], 40, *, *, *, White, *, *, *, <=50K, 14
[19 - 22], [25 - 30], Private, United-States, *, *, *, *, *, <=50K, 9
[19 - 22], [25 - 30], Private, United-States, *, *, *, *, *, <=50K, 7
[19 - 22], [25 - 30], Private, United-States, *, *, *, *, *, <=50K, 10
[19 - 22], [25 - 30], Private, United-States, *, *, *, *, *, <=50K, 10
[19 - 22], [25 - 30], Private, United-States, *, *, *, *, *, <=50K, 5
[19 - 22], [25 - 30], Private, United-States, *, *, *, *, *, <=50K, 10
[19 - 22], [25 - 30], Private, United-States, *, *, *, *, *, <=50K, 10
31, [43 - 45], Private, United-States, *, *, *, *, *, *, 5
31, [43 - 45], Private, United-States, *, *, *, *, *, *, 11
31, [43 - 45], Private, United-States, *, *, *, *, *, *, 13
31, [43 - 45], Private, United-States, *, *, *, *, *, *, 10
31, [43 - 45], Private, United-States, *, *, *, *, *, *, 9
31, [43 - 45], Private, United-States, *, *, *, *, *, *, 9
31, [43 - 45], Private, United-States, *, *, *, *, *, *, 9
[41 - 44], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 11
[41 - 44], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 13
[41 - 44], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
[41 - 44], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
[41 - 44], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 10
[41 - 44], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 10
[41 - 44], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 10
[25 - 27], 40, Private, United-States, Female, *, *, *, *, <=50K, 10
[25 - 27], 40, Private, United-States, Female, *, *, *, *, <=50K, 9
[25 - 27], 40, Private, United-States, Female, *, *, *, *, <=50K, 14
[25 - 27], 40, Private, United-States, Female, *, *, *, *, <=50K, 10
[25 - 27], 40, Private, United-States, Female, *, *, *, *, <=50K, 13
[25 - 27], 40, Private, United-States, Female, *, *, *, *, <=50K, 13
[25 - 27], 40, Private, United-States, Female, *, *, *, *, <=50K, 13
[47 - 49], 60, Self, America, *, White, *, *, *, *, 15
[47 - 49], 60, Self, America, *, White, *, *, *, *, 9
[47 - 49], 60, Self, America, *, White, *, *, *, *, 16
[47 - 49], 60, Self, America, *, White, *, *, *, *, 9
[47 - 49], 60, Self, America, *, White, *, *, *, *, 14
[47 - 49], 60, Self, America, *, White, *, *, *, *, 16
[47 - 49], 60, Self, America, *, White, *, *, *, *, 10
[50 - 56], [55 - 56], *, North-America, Male, White, *, *, *, *, 13
[50 - 56], [55 - 56], *, North-America, Male, White, *, *, *, *, 9
[50 - 56], [55 - 56], *, North-America, Male, White, *, *, *, *, 10
[50 - 56], [55 - 56], *, North-America, Male, White, *, *, *, *, 10
[50 - 56], [55 - 56], *, North-America, Male, White, *, *, *, *, 13
[50 - 56], [55 - 56], *, North-America, Male, White, *, *, *, *, 10
[50 - 56], [55 - 56], *, North-America, Male, White, *, *, *, *, 10
[46 - 49], 40, Self, America, Male, *, Married-civ-spouse, Husband, *, *, 3
[46 - 49], 40, Self, America, Male, *, Married-civ-spouse, Husband, *, *, 10
[46 - 49], 40, Self, America, Male, *, Married-civ-spouse, Husband, *, *, 14
[46 - 49], 40, Self, America, Male, *, Married-civ-spouse, Husband, *, *, 9
[46 - 49], 40, Self, America, Male, *, Married-civ-spouse, Husband, *, *, 9
[46 - 49], 40, Self, America, Male, *, Married-civ-spouse, Husband, *, *, 14
[46 - 49], 40, Self, America, Male, *, Married-civ-spouse, Husband, *, *, 10
[41 - 43], [48 - 50], *, United-States, *, *, *, *, *, *, 9
[41 - 43], [48 - 50], *, United-States, *, *, *, *, *, *, 16
[41 - 43], [48 - 50], *, United-States, *, *, *, *, *, *, 13
[41 - 43], [48 - 50], *, United-States, *, *, *, *, *, *, 10
[41 - 43], [48 - 50], *, United-States, *, *, *, *, *, *, 10
[41 - 43], [48 - 50], *, United-States, *, *, *, *, *, *, 10
[41 - 43], [48 - 50], *, United-States, *, *, *, *, *, *, 12
[29 - 35], [58 - 60], *, United-States, *, White, *, Not-in-family, *, <=50K, 10
[29 - 35], [58 - 60], *, United-States, *, White, *, Not-in-family, *, <=50K, 12
[29 - 35], [58 - 60], *, United-States, *, White, *, Not-in-family, *, <=50K, 9
[29 - 35], [58 - 60], *, United-States, *, White, *, Not-in-family, *, <=50K, 9
[29 - 35], [58 - 60], *, United-States, *, White, *, Not-in-family, *, <=50K, 13
[29 - 35], [58 - 60], *, United-States, *, White, *, Not-in-family, *, <=50K, 9
[29 - 35], [58 - 60], *, United-States, *, White, *, Not-in-family, *, <=50K, 12
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 10
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 10
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 7
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 10
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 6
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 11
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 9
[53 - 54], 40, Self, United-States, *, *, *, *, *, *, 9
[53 - 54], 40, Self, United-States, *, *, *, *, *, *, 4
[53 - 54], 40, Self, United-States, *, *, *, *, *, *, 4
[53 - 54], 40, Self, United-States, *, *, *, *, *, *, 9
[53 - 54], 40, Self, United-States, *, *, *, *, *, *, 9
[53 - 54], 40, Self, United-States, *, *, *, *, *, *, 2
[53 - 54], 40, Self, United-States, *, *, *, *, *, *, 9
[19 - 21], [32 - 40], *, America, Male, *, Never-married, *, *, <=50K, 10
[19 - 21], [32 - 40], *, America, Male, *, Never-married, *, *, <=50K, 9
[19 - 21], [32 - 40], *, America, Male, *, Never-married, *, *, <=50K, 10
[19 - 21], [32 - 40], *, America, Male, *, Never-married, *, *, <=50K, 9
[19 - 21], [32 - 40], *, America, Male, *, Never-married, *, *, <=50K, 10
[19 - 21], [32 - 40], *, America, Male, *, Never-married, *, *, <=50K, 9
[19 - 21], [32 - 40], *, America, Male, *, Never-married, *, *, <=50K, 10
[29 - 37], [70 - 72], *, America, *, *, *, *, *, *, 13
[29 - 37], [70 - 72], *, America, *, *, *, *, *, *, 13
[29 - 37], [70 - 72], *, America, *, *, *, *, *, *, 13
[29 - 37], [70 - 72], *, America, *, *, *, *, *, *, 13
[29 - 37], [70 - 72], *, America, *, *, *, *, *, *, 11
[29 - 37], [70 - 72], *, America, *, *, *, *, *, *, 9
[29 - 37], [70 - 72], *, America, *, *, *, *, *, *, 9
[23 - 26], 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 10
[23 - 26], 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 13
[23 - 26], 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 9
[23 - 26], 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 6
[23 - 26], 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 13
[23 - 26], 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 10
[23 - 26], 40, Self, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 10
79, [20 - 40], *, America, *, White, *, *, *, <=50K, 10
79, [20 - 40], *, America, *, White, *, *, *, <=50K, 11
79, [20 - 40], *, America, *, White, *, *, *, <=50K, 11
79, [20 - 40], *, America, *, White, *, *, *, <=50K, 10
79, [20 - 40], *, America, *, White, *, *, *, <=50K, 14
79, [20 - 40], *, America, *, White, *, *, *, <=50K, 11
79, [20 - 40], *, America, *, White, *, *, *, <=50K, 10
[27 - 29], 40, Private, *, Male, *, Never-married, *, *, <=50K, 9
[27 - 29], 40, Private, *, Male, *, Never-married, *, *, <=50K, 13
[27 - 29], 40, Private, *, Male, *, Never-married, *, *, <=50K, 12
[27 - 29], 40, Private, *, Male, *, Never-married, *, *, <=50K, 10
[27 - 29], 40, Private, *, Male, *, Never-married, *, *, <=50K, 5
[27 - 29], 40, Private, *, Male, *, Never-married, *, *, <=50K, 9
[27 - 29], 40, Private, *, Male, *, Never-married, *, *, <=50K, 16
[59 - 67], [48 - 50], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
[59 - 67], [48 - 50], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
[59 - 67], [48 - 50], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
[59 - 67], [48 - 50], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
[59 - 67], [48 - 50], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 10
[59 - 67], [48 - 50], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
[59 - 67], [48 - 50], *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 15
[44 - 47], 40, *, United-States, Female, White, *, *, *, *, 9
[44 - 47], 40, *, United-States, Female, White, *, *, *, *, 13
[44 - 47], 40, *, United-States, Female, White, *, *, *, *, 11
[44 - 47], 40, *, United-States, Female, White, *, *, *, *, 10
[44 - 47], 40, *, United-States, Female, White, *, *, *, *, 9
[44 - 47], 40, *, United-States, Female, White, *, *, *, *, 9
[44 - 47], 40, *, United-States, Female, White, *, *, *, *, 13
[53 - 62], [35 - 40], *, United-States, *, *, *, *, *, *, 9
[53 - 62], [35 - 40], *, United-States, *, *, *, *, *, *, 9
[53 - 62], [35 - 40], *, United-States, *, *, *, *, *, *, 9
[53 - 62], [35 - 40], *, United-States, *, *, *, *, *, *, 9
[53 - 62], [35 - 40], *, United-States, *, *, *, *, *, *, 1
[53 - 62], [35 - 40], *, United-States, *, *, *, *, *, *, 6
[53 - 62], [35 - 40], *, United-States, *, *, *, *, *, *, 14
[49 - 50], [40 - 42], *, United-States, *, *, *, *, *, *, 9
[49 - 50], [40 - 42], *, United-States, *, *, *, *, *, *, 11
[49 - 50], [40 - 42], *, United-States, *, *, *, *, *, *, 14
[49 - 50], [40 - 42], *, United-States, *, *, *, *, *, *, 13
[49 - 50], [40 - 42], *, United-States, *, *, *, *, *, *, 9
[49 - 50], [40 - 42], *, United-States, *, *, *, *, *, *, 9
[49 - 50], [40 - 42], *, United-States, *, *, *, *, *, *, 11
[28 - 36], 25, Private, United-States, *, *, *, *, *, *, 10
[28 - 36], 25, Private, United-States, *, *, *, *, *, *, 10
[28 - 36], 25, Private, United-States, *, *, *, *, *, *, 9
[28 - 36], 25, Private, United-States, *, *, *, *, *, *, 9
[28 - 36], 25, Private, United-States, *, *, *, *, *, *, 13
[28 - 36], 25, Private, United-States, *, *, *, *, *, *, 12
[28 - 36], 25, Private, United-States, *, *, *, *, *, *, 9
[37 - 38], 48, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 10
[37 - 38], 48, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 15
[37 - 38], 48, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 10
[37 - 38], 48, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
[37 - 38], 48, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 11
[37 - 38], 48, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 9
[37 - 38], 48, *, United-States, Male, White, Married-civ-spouse, Husband, *, >50K, 10
76, 40, Self, United-States, *, *, *, *, *, *, 14
76, 40, Self, United-States, *, *, *, *, *, *, 10
76, 40, Self, United-States, *, *, *, *, *, *, 7
76, 40, Self, United-States, *, *, *, *, *, *, 9
76, 40, Self, United-States, *, *, *, *, *, *, 9
76, 40, Self, United-States, *, *, *, *, *, *, 7
76, 40, Self, United-States, *, *, *, *, *, *, 9
[47 - 48], [50 - 55], *, America, *, *, *, *, *, *, 14
[47 - 48], [50 - 55], *, America, *, *, *, *, *, *, 10
[47 - 48], [50 - 55], *, America, *, *, *, *, *, *, 9
[47 - 48], [50 - 55], *, America, *, *, *, *, *, *, 14
[47 - 48], [50 - 55], *, America, *, *, *, *, *, *, 10
[47 - 48], [50 - 55], *, America, *, *, *, *, *, *, 13
[47 - 48], [50 - 55], *, America, *, *, *, *, *, *, 7
[31 - 36], 40, *, United-States, *, *, Never-married, Not-in-family, *, <=50K, 9
[31 - 36], 40, *, United-States, *, *, Never-married, Not-in-family, *, <=50K, 9
[31 - 36], 40, *, United-States, *, *, Never-married, Not-in-family, *, <=50K, 9
