age, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income, education-num
[56 - 63], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
[56 - 63], 40, *, United-States, Male, *, Married-civ-spouse, Husband, *, *, 9
[19 - 21], 40, Private, United-States, *, *, Never-married, Own-child, *, <=50K, 9
[19 - 21], 40, Private, United-States, *, *, Never-married, Own-child, *, <=50K, 10
[19 - 21], 40, Private, United-States, *, *, Never-married, Own-child, *, <=50K, 10
[19 - 21], 40, Private, United-States, *, *, Never-married, Own-child, *, <=50K, 10
[19 - 21], 40, Private, United-States, *, *, Never-married, Own-child, *, <=50K, 9
[19 - 21], 40, Private, United-States, *, *, Never-married, Own-child, *, <=50K, 9
[19 - 21], 40, Private, United-States, *, *, Never-married, Own-child, *, <=50K, 10
[19 - 21], 40, Private, United-States, *, *, Never-married, Own-child, *, <=50K, 9
[19 - 21], 40, Private, United-States, *, *, Never-married, Own-child, *, <=50K, 10
[49 - 52], 40, *, America, Male, White, Married-civ-spouse, Husband, *, *, 9
[49 - 52], 40, *, America, Male, White, Married-civ-spouse, Husband, *, *, 9
[49 - 52], 40, *, America, Male, White, Married-civ-spouse, Husband, *, *, 13
[49 - 52], 40, *, America, Male, White, Married-civ-spouse, Husband, *, *, 9
[49 - 52], 40, *, America, Male, White, Married-civ-spouse, Husband, *, *, 10
[49 - 52], 40, *, America, Male, White, Married-civ-spouse, Husband, *, *, 4
[49 - 52], 40, *, America, Male, White, Married-civ-spouse, Husband, *, *, 13
[49 - 52], 40, *, America, Male, White, Married-civ-spouse, Husband, *, *, 13
[49 - 52], 40, *, America, Male, White, Married-civ-spouse, Husband, *, *, 2
[23 - 29], [52 - 58], *, United-States, Male, *, *, *, *, *, 12
[23 - 29], [52 - 58], *, United-States, Male, *, *, *, *, *, 13
[23 - 29], [52 - 58], *, United-States, Male, *, *, *, *, *, 10
[23 - 29], [52 - 58], *, United-States, Male, *, *, *, *, *, 15
[23 - 29], [52 - 58], *, United-States, Male, *, *, *, *, *, 12
[23 - 29], [52 - 58], *, United-States, Male, *, *, *, *, *, 13
[23 - 29], [52 - 58], *, United-States, Male, *, *, *, *, *, 9
[23 - 29], [52 - 58], *, United-States, Male, *, *, *, *, *, 13
[23 - 29], [52 - 58], *, United-States, Male, *, *, *, *, *, 10
[20 - 23], [44 - 45], Private, United-States, *, *, Never-married, *, *, <=50K, 10
[20 - 23], [44 - 45], Private, United-States, *, *, Never-married, *, *, <=50K, 10
[20 - 23], [44 - 45], Private, United-States, *, *, Never-married, *, *, <=50K, 9
[20 - 23], [44 - 45], Private, United-States, *, *, Never-married, *, *, <=50K, 13
[20 - 23], [44 - 45], Private, United-States, *, *, Never-married, *, *, <=50K, 7
[20 - 23], [44 - 45], Private, United-States, *, *, Never-married, *, *, <=50K, 9
[20 - 23], [44 - 45], Private, United-States, *, *, Never-married, *, *, <=50K, 9
[20 - 23], [44 - 45], Private, United-States, *, *, Never-married, *, *, <=50K, 9
[20 - 23], [44 - 45], Private, United-States, *, *, Never-married, *, *, <=50K, 10
[45 - 46], 40, *, United-States, *, White, *, *, *, <=50K, 13
[45 - 46], 40, *, United-States, *, White, *, *, *, <=50K, 14
[45 - 46], 40, *, United-States, *, White, *, *, *, <=50K, 9
[45 - 46], 40, *, United-States, *, White, *, *, *, <=50K, 14
[45 - 46], 40, *, United-States, *, White, *, *, *, <=50K, 10
[45 - 46], 40, *, United-States, *, White, *, *, *, <=50K, 12
[45 - 46], 40, *, United-States, *, White, *, *, *, <=50K, 10
[45 - 46], 40, *, United-States, *, White, *, *, *, <=50K, 13
[45 - 46], 40, *, United-States, *, White, *, *, *, <=50K, 13
[22 - 26], [15 - 20], *, *, *, *, *, *, *, <=50K, 10
[22 - 26], [15 - 20], *, *, *, *, *, *, *, <=50K, 7
[22 - 26], [15 - 20], *, *, *, *, *, *, *, <=50K, 13
[22 - 26], [15 - 20], *, *, *, *, *, *, *, <=50K, 10
[22 - 26], [15 - 20], *, *, *, *, *, *, *, <=50K, 12
[22 - 26], [15 - 20], *, *, *, *, *, *, *, <=50K, 10
[22 - 26], [15 - 20], *, *, *, *, *, *, *, <=50K, 10
[22 - 26], [15 - 20], *, *, *, *, *, *, *, <=50K, 13
[22 - 26], [15 - 20], *, *, *, *, *, *, *, <=50K, 10
[48 - 50], 40, *, *, *, White, *, *, *, <=50K, 7
[48 - 50], 40, *, *, *, White, *, *, *, <=50K, 12
[48 - 50], 40, *, *, *, White, *, *, *, <=50K, 9
[48 - 50], 40, *, *, *, White, *, *, *, <=50K, 12
[48 - 50], 40, *, *, *, White, *, *, *, <=50K, 12
[48 - 50], 40, *, *, *, White, *, *, *, <=50K, 4
[48 - 50], 40, *, *, *, White, *, *, *, <=50K, 11
[48 - 50], 40, *, *, *, White, *, *, *, <=50K, 14
[48 - 50], 40, *, *, *, White, *, *, *, <=50K, 2
[19 - 22], [25 - 30], Private, America, *, *, *, *, *, <=50K, 9
[19 - 22], [25 - 30], Private, America, *, *, *, *, *, <=50K, 7
[19 - 22], [25 - 30], Private, America, *, *, *, *, *, <=50K, 9
[19 - 22], [25 - 30], Private, America, *, *, *, *, *, <=50K, 10
[19 - 22], [25 - 30], Private, America, *, *, *, *, *, <=50K, 10
[19 - 22], [25 - 30], Private, America, *, *, *, *, *, <=50K, 5
[19 - 22], [25 - 30], Private, America, *, *, *, *, *, <=50K, 10
[19 - 22], [25 - 30], Private, America, *, *, *, *, *, <=50K, 9
[19 - 22], [25 - 30], Private, America, *, *, *, *, *, <=50K, 10
31, [43 - 45], *, United-States, *, *, *, *, *, *, 5
31, [43 - 45], *, United-States, *, *, *, *, *, *, 11
31, [43 - 45], *, United-States, *, *, *, *, *, *, 13
31, [43 - 45], *, United-States, *, *, *, *, *, *, 9
31, [43 - 45], *, United-States, *, *, *, *, *, *, 9
31, [43 - 45], *, United-States, *, *, *, *, *, *, 9
31, [43 - 45], *, United-States, *, *, *, *, *, *, 9
31, [43 - 45], *, United-States, *, *, *, *, *, *, 9
31, [43 - 45], *, United-States, *, *, *, *, *, *, 10
[25 - 27], 40, Private, United-States, Female, *, *, *, *, <=50K, 10
[25 - 27], 40, Private, United-States, Female, *, *, *, *, <=50K, 9
[25 - 27], 40, Private, United-States, Female, *, *, *, *, <=50K, 10
[25 - 27], 40, Private, United-States, Female, *, *, *, *, <=50K, 9
[25 - 27], 40, Private, United-States, Female, *, *, *, *, <=50K, 14
[25 - 27], 40, Private, United-States, Female, *, *, *, *, <=50K, 10
[25 - 27], 40, Private, United-States, Female, *, *, *, *, <=50K, 13
[25 - 27], 40, Private, United-States, Female, *, *, *, *, <=50K, 13
[25 - 27], 40, Private, United-States, Female, *, *, *, *, <=50K, 13
[47 - 49], 60, Self, America, *, White, *, *, *, *, 15
[47 - 49], 60, Self, America, *, White, *, *, *, *, 9
[47 - 49], 60, Self, America, *, White, *, *, *, *, 16
[47 - 49], 60, Self, America, *, White, *, *, *, *, 13
[47 - 49], 60, Self, America, *, White, *, *, *, *, 9
[47 - 49], 60, Self, America, *, White, *, *, *, *, 9
[47 - 49], 60, Self, America, *, White, *, *, *, *, 14
[47 - 49], 60, Self, America, *, White, *, *, *, *, 16
[47 - 49], 60, Self, America, *, White, *, *, *, *, 10
[50 - 66], [55 - 56], *, North-America, *, White, *, *, *, *, 13
[50 - 66], [55 - 56], *, North-America, *, White, *, *, *, *, 9
[50 - 66], [55 - 56], *, North-America, *, White, *, *, *, *, 14
[50 - 66], [55 - 56], *, North-America, *, White, *, *, *, *, 9
[50 - 66], [55 - 56], *, North-America, *, White, *, *, *, *, 10
[50 - 66], [55 - 56], *, North-America, *, White, *, *, *, *, 13
[50 - 66], [55 - 56], *, North-America, *, White, *, *, *, *, 9
[50 - 66], [55 - 56], *, North-America, *, White, *, *, *, *, 9
[50 - 66], [55 - 56], *, North-America, *, White, *, *, *, *, 10
46, 40, *, America, Male, *, *, *, *, *, 3
46, 40, *, America, Male, *, *, *, *, *, 14
46, 40, *, America, Male, *, *, *, *, *, 9
46, 40, *, America, Male, *, *, *, *, *, 9
46, 40, *, America, Male, *, *, *, *, *, 9
46, 40, *, America, Male, *, *, *, *, *, 9
46, 40, *, America, Male, *, *, *, *, *, 12
46, 40, *, America, Male, *, *, *, *, *, 9
46, 40, *, America, Male, *, *, *, *, *, 14
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 10
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 9
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 10
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 7
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 9
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 10
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 9
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 13
[28 - 29], 40, Private, United-States, *, White, *, Not-in-family, *, <=50K, 11
[53 - 54], 40, *, United-States, *, *, *, *, *, *, 9
[53 - 54], 40, *, United-States, *, *, *, *, *, *, 9
[53 - 54], 40, *, United-States, *, *, *, *, *, *, 11
[53 - 54], 40, *, United-States, *, *, *, *, *, *, 13
[53 - 54], 40, *, United-States, *, *, *, *, *, *, 10
[53 - 54], 40, *, United-States, *, *, *, *, *, *, 1
[53 - 54], 40, *, United-States, *, *, *, *, *, *, 9
[53 - 54], 40, *, United-States, *, *, *, *, *, *, 9
[53 - 54], 40, *, United-States, *, *, *, *, *, *, 9
[19 - 23], [32 - 40], *, America, *, *, Never-married, *, *, <=50K, 10
[19 - 23], [32 - 40], *, America, *, *, Never-married, *, *, <=50K, 10
[19 - 23], [32 - 40], *, America, *, *, Never-married, *, *, <=50K, 9
[19 - 23], [32 - 40], *, America, *, *, Never-married, *, *, <=50K, 10
[19 - 23], [32 - 40], *, America, *, *, Never-married, *, *, <=50K, 10
[19 - 23], [32 - 40], *, America, *, *, Never-married, *, *, <=50K, 10
[19 - 23], [32 - 40], *, America, *, *, Never-married, *, *, <=50K, 9
[19 - 23], [32 - 40], *, America, *, *, Never-married, *, *, <=50K, 10
[19 - 23], [32 - 40], *, America, *, *, Never-married, *, *, <=50K, 3
[29 - 35], [70 - 72], Self, America, *, White, *, *, *, *, 13
[29 - 35], [70 - 72], Self, America, *, White, *, *, *, *, 12
[29 - 35], [70 - 72], Self, America, *, White, *, *, *, *, 9
[29 - 35], [70 - 72], Self, America, *, White, *, *, *, *, 13
[29 - 35], [70 - 72], Self, America, *, White, *, *, *, *, 9
[29 - 35], [70 - 72], Self, America, *, White, *, *, *, *, 11
[29 - 35], [70 - 72], Self, America, *, White, *, *, *, *, 9
[29 - 35], [70 - 72], Self, America, *, White, *, *, *, *, 9
[29 - 35], [70 - 72], Self, America, *, White, *, *, *, *, 12
79, [20 - 40], *, America, *, White, *, *, *, *, 10
79, [20 - 40], *, America, *, White, *, *, *, *, 14
79, [20 - 40], *, America, *, White, *, *, *, *, 10
79, [20 - 40], *, America, *, White, *, *, *, *, 11
79, [20 - 40], *, America, *, White, *, *, *, *, 11
79, [20 - 40], *, America, *, White, *, *, *, *, 10
79, [20 - 40], *, America, *, White, *, *, *, *, 14
79, [20 - 40], *, America, *, White, *, *, *, *, 11
79, [20 - 40], *, America, *, White, *, *, *, *, 10
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 9
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 9
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 13
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 13
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 12
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 5
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 6
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 9
27, 40, Private, America, Male, White, Never-married, *, *, <=50K, 9
[44 - 45], 40, Self, United-States, *, *, *, *, *, *, 9
[44 - 45], 40, Self, United-States, *, *, *, *, *, *, 11
[44 - 45], 40, Self, United-States, *, *, *, *, *, *, 14
[44 - 45], 40, Self, United-States, *, *, *, *, *, *, 10
[44 - 45], 40, Self, United-States, *, *, *, *, *, *, 13
[44 - 45], 40, Self, United-States, *, *, *, *, *, *, 9
[44 - 45], 40, Self, United-States, *, *, *, *, *, *, 9
[44 - 45], 40, Self, United-States, *, *, *, *, *, *, 9
[44 - 45], 40, Self, United-States, *, *, *, *, *, *, 9
[43 - 44], [50 - 60], *, America, *, *, *, *, *, *, 16
[43 - 44], [50 - 60], *, America, *, *, *, *, *, *, 13
[43 - 44], [50 - 60], *, America, *, *, *, *, *, *, 14
[43 - 44], [50 - 60], *, America, *, *, *, *, *, *, 12
[43 - 44], [50 - 60], *, America, *, *, *, *, *, *, 15
[43 - 44], [50 - 60], *, America, *, *, *, *, *, *, 10
[43 - 44], [50 - 60], *, America, *, *, *, *, *, *, 10
[43 - 44], [50 - 60], *, America, *, *, *, *, *, *, 7
[43 - 44], [50 - 60], *, America, *, *, *, *, *, *, 12
[28 - 36], [25 - 30], Private, United-States, *, *, *, *, *, *, 10
[28 - 36], [25 - 30], Private, United-States, *, *, *, *, *, *, 10
[28 - 36], [25 - 30], Private, United-States, *, *, *, *, *, *, 9
[28 - 36], [25 - 30], Private, United-States, *, *, *, *, *, *, 9
[28 - 36], [25 - 30], Private, United-States, *, *, *, *, *, *, 9
[28 - 36], [25 - 30], Private, United-States, *, *, *, *, *, *, 13
[28 - 36], [25 - 30], Private, United-States, *, *, *, *, *, *, 6
[28 - 36], [25 - 30], Private, United-States, *, *, *, *, *, *, 12
[28 - 36], [25 - 30], Private, United-States, *, *, *, *, *, *, 9
[37 - 40], 48, *, *, Male, White, Married-civ-spouse, Husband, *, *, 10
[37 - 40], 48, *, *, Male, White, Married-civ-spouse, Husband, *, *, 15
[37 - 40], 48, *, *, Male, White, Married-civ-spouse, Husband, *, *, 14
[37 - 40], 48, *, *, Male, White, Married-civ-spouse, Husband, *, *, 4
[37 - 40], 48, *, *, Male, White, Married-civ-spouse, Husband, *, *, 10
[37 - 40], 48, *, *, Male, White, Married-civ-spouse, Husband, *, *, 11
[37 - 40], 48, *, *, Male, White, Married-civ-spouse, Husband, *, *, 9
[37 - 40], 48, *, *, Male, White, Married-civ-spouse, Husband, *, *, 10
[37 - 40], 48, *, *, Male, White, Married-civ-spouse, Husband, *, *, 10
[24 - 26], 40, *, United-States, Male, White, *, *, *, <=50K, 13
[24 - 26], 40, *, United-States, Male, White, *, *, *, <=50K, 10
[24 - 26], 40, *, United-States, Male, White, *, *, *, <=50K, 9
[24 - 26], 40, *, United-States, Male, White, *, *, *, <=50K, 6
[24 - 26], 40, *, United-States, Male, White, *, *, *, <=50K, 7
[24 - 26], 40, *, United-States, Male, White, *, *, *, <=50K, 9
[24 - 26], 40, *, United-States, Male, White, *, *, *, <=50K, 10
[24 - 26], 40, *, United-States, Male, White, *, *, *, <=50K, 10
[24 - 26], 40, *, United-States, Male, White, *, *, *, <=50K, 9
